source_id,source_file,source_row,variable_code,issue_code,severity,message,observed_value
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,67:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,68:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,68:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.65
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,68:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,90
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,68:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,68:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,69:temperature_2m,air_temperature,Q08,medium,duplicate business key,26.7
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,69:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,69:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,88
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,69:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,69:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,70:temperature_2m,air_temperature,Q08,medium,duplicate business key,26.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,70:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.81
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,70:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,94
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,70:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,70:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,71:temperature_2m,air_temperature,Q08,medium,duplicate business key,26.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,71:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.46
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,71:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,99
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,71:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,71:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,7.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,72:temperature_2m,air_temperature,Q08,medium,duplicate business key,26.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,72:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.83
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,72:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,97
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,72:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112053Z.json,72:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,105.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,1:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.3
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,1:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.75
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,1:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,89
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,1:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,1:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,314.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,2:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.9
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,2:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.91
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,2:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,94
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,2:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,2:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,501.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,3:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.9
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,3:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.62
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,3:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,96
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,3:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,3:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,618.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,4:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.5
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,4:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.11
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,4:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,85
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,4:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,4:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,664.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,5:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.2
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,5:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.51
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,5:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,93
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,5:precipitation,precipitation,Q08,medium,duplicate business key,0.1
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,5:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,843.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,6:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.3
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,6:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.13
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,6:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,97
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,6:precipitation,precipitation,Q08,medium,duplicate business key,0.4
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,6:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,797.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,7:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.4
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,7:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.36
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,7:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,105
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,7:precipitation,precipitation,Q08,medium,duplicate business key,0.7
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,7:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,728.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,8:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.4
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,8:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.6
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,8:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,102
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,8:precipitation,precipitation,Q08,medium,duplicate business key,0.6
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,8:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,587.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,9:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.1
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,9:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,5.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,9:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,90
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,9:precipitation,precipitation,Q08,medium,duplicate business key,1.6
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,9:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,460.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,10:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.6
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,10:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,5.84
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,10:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,110
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,10:precipitation,precipitation,Q08,medium,duplicate business key,0.3
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,10:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,305.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,11:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,11:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.82
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,11:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,95
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,11:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,11:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,137.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,12:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.9
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,12:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,5.61
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,12:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,94
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,12:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,12:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,14.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,13:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.9
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,13:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,6.38
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,13:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,104
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,13:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,13:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,14:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.5
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,14:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,6.42
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,14:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,108
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,14:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,14:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,15:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.1
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,15:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,6.09
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,15:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,106
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,15:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,15:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,16:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.9
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,16:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,5.38
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,16:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,108
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,16:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,16:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,17:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,17:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.76
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,17:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,107
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,17:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,17:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,18:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.7
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,18:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.38
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,18:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,104
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,18:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,18:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,19:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.7
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,19:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.75
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,19:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,114
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,19:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,19:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,20:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.6
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,20:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.94
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,20:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,116
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,20:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,20:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,21:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.6
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,21:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.88
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,21:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,114
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,21:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,21:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,22:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.5
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,22:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.81
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,22:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,117
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,22:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,22:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,23:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.5
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,23:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.87
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,23:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,117
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,23:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,23:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,9.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,24:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.5
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,24:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.68
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,24:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,115
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,24:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,24:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,121.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,25:temperature_2m,air_temperature,Q08,medium,duplicate business key,27.7
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,25:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.79
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,25:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,120
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,25:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,25:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,308.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,26:temperature_2m,air_temperature,Q08,medium,duplicate business key,28.4
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,26:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.5
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,26:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,127
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,26:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,26:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,501.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,27:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.3
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,27:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.14
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,27:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,133
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,27:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,27:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,621.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,28:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,28:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.27
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,28:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,125
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,28:precipitation,precipitation,Q08,medium,duplicate business key,0.1
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,28:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,771.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,29:temperature_2m,air_temperature,Q08,medium,duplicate business key,30.3
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,29:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,4.46
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,29:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,113
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,29:precipitation,precipitation,Q08,medium,duplicate business key,1.1
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,29:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,799.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,30:temperature_2m,air_temperature,Q08,medium,duplicate business key,30.4
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,30:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,3.64
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,30:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,108
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,30:precipitation,precipitation,Q08,medium,duplicate business key,0.4
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,30:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,771.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,31:temperature_2m,air_temperature,Q08,medium,duplicate business key,30.4
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,31:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,5.64
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,31:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,103
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,31:precipitation,precipitation,Q08,medium,duplicate business key,0.2
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,31:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,762.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,32:temperature_2m,air_temperature,Q08,medium,duplicate business key,30.8
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,32:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,6.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,32:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,103
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,32:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,32:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,606.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,33:temperature_2m,air_temperature,Q08,medium,duplicate business key,30.6
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,33:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,5.71
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,33:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,104
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,33:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,33:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,451.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,34:temperature_2m,air_temperature,Q08,medium,duplicate business key,30.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,34:wind_speed_10m,wind_speed,Q08,medium,duplicate business key,5.62
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,34:wind_direction_10m,wind_direction,Q08,medium,duplicate business key,102
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,34:precipitation,precipitation,Q08,medium,duplicate business key,0.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,34:shortwave_radiation,shortwave_radiation,Q08,medium,duplicate business key,222.0
open_meteo_forecast,storage\raw\open_meteo_forecast\20260818T112114Z.json,35:temperature_2m,air_temperature,Q08,medium,duplicate business key,29.6
