relative_path,source_partition,sniffed_format,size_bytes,sha256,cleaner_name,status,notes
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030216.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,11927552,93f928d67de1633740d5f9450d4bf82efb5721e0aa8cf057fda21241c632a29b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030217.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3538944,0b3562491aef5704e6e9833a27746ca09ef831066c7b128778c1146cad0a9285,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030218.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2555904,13aa5e990451ac6adc07a69c7f74fdb17abf1231f2debcd870a5fb12460d3ba4,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030220.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,11206656,a081b63be47d617e4b625a721f0a12a55dacf07dc057fa8df3f82de44085634e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030221.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1376256,4ebab4b7eb83b2f82d90f7ec3ba223e4f3b4e4f79ba4c8fe3c91ad414373a49a,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030222.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12910592,5a1885908b832d6dea494d2c9ff108ff27b55941981a747f09e9d7fddcc66dcd,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030223.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8388608,416624a8eff769b2aac793ef99da8e54f0cbd08b9fbca187527d734c257410ff,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030224.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1507328,b693d8938e2aa40b28b26fb3dba56d9cef7c0c3e452e52078a13927421f3e13a,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030225.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5373952,fb4ab19ce94c1e5faed9c1119804b207ed1b47b3095be9f2a6917e5f0588c7a2,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030226.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4915200,3b0e9828df245bb26b189a68519e4f6e7d1bd1e5beda53ca7549767935075da9,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030227.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2883584,c1a5d532cd1fade20dc72f064b3cb642a890b4ba6970822627925c535c54dafd,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030228.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,7405568,2d19ce7fd9c2e1a17fb7caaad37ddd949033d460753434be5dbf20db89b06cda,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030301.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5767168,784958f99b9830e00d8fbf46a7799d52b1111c7eaf0c8d5c3ceb414405bd51a8,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030302.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3866624,24b457276f17262970d6817f0add12ac704672e9dfc9b6d0c61cade34d46a1e2,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030303.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,11993088,02c0de089b33b6a20c9a0cc353ebd3a77470ea210e54b61c7a1e380ab77ee9c7,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030304.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,7340032,252cad9612a2aa20269d599d255bf0549abfc07384da2d3ccb9a47e46224b499,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030305.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14417920,814d4826c53c75c44d253257c679eb136d34de63af1ff790549d3ac937ca7fba,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030306.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8519680,fb09ecef3c37780b3e807fa42b8623b28c61e518821afabe37659bf0b6882ead,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030307.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10289152,70c7c5f456ce62722926d40ed3361b528df5f68f87d829630be3406b3efe425c,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030308.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2555904,8dba5e356a14534415126a05158e61e7ebad1a9f1b63cd17e6e6ef489ae25d87,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030309.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,7143424,9685b1ad42f36380fe2a7edf864758d801529a931425b5c831d15cf18fe4f8e4,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030310.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9371648,a5291e5007f1de03c10dbfe3114188f4ad938416432c015fe7012bd0209f6cd7,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030311.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3342336,e87aaeb2c4d96e8eb55dfcab9d0bc18c3f7e4eddab0c1136611fd331cefe001c,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030312.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3538944,eaf3eca7260b02af265c502ef26dd0f97864fa71ff72f743828444938d10e999,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030313.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,7077888,7bce1c89b22593ed4689ab23ff98fd45bb498746418e914376e0437afd89e703,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030314.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2621440,152b9bc8170430be4411549affca9f11e5add6ba15d9910b605dc04228d82695,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030315.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2031616,d81ab554b024fd9350c412ee21084e70c91186c53321e2767e1f9dd77bd775ca,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030316.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1114112,ee9fd58cbb2356916ae63d30198be4a85607ff2c8feb3fedc7e09bd2bf1a3160,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030317.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2031616,0b474504148e6279f4e886f95709659a80c12009f8505b73670144e6a1958ac8,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030318.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1835008,cda58fdf6426f46c0a59d6e6779fc85a40fcf0a41de5d0199ddaac279837f131,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030319.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2162688,2da5ec3715a96d801a3f6ad50a777628af6cb4de7efc7074c2c1653619570329,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030320.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,abf3e5b2a9278762a1dd9a1641f94c1d2984778eab3eb731484fe3deb8c8739c,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030321.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14417920,4d1cb463887872ebf4d78ce11532bee7ebe966b200c3d8184a15907c62512d2b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030322.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2490368,b845d46bd42b65b7b828a5fb44ef3e59aac9d190242307e722a94c472e655de5,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030323.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3145728,6b22818a78b2b49e559d0ecc2aa353220ae355a0282a65b504490b9ee0fb87d4,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030324.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4063232,d4e439efb0ff0f7a0fb314849e339eb04332ac048531669f887e1e2fe5b7aa2c,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030325.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8454144,9d77ba803d84a3a12083f2c219bcb64b45145c88db1584aa828ddfa18a9046d6,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030326.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5570560,ebc32dc65de941ef4d368f4a25114783b7a17d71cb0b5ba915a087c35ed36f6b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030327.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8847360,1176273175364fbf54c38cee78be8b8965a8f2d7c4047a88843c0c376646269e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030328.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3801088,c8bc06a5f10ce3db2a3ef6fb3a4ef097c62ba6e9a9249994429d94bb4f128ff4,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030329.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5963776,a959cfe2c8d7dd27b093308ced621db841e02858cbee6aecf90f0e170515eaac,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030330.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8650752,bd7dae6c8b6baa23d31841df1eccbda158f89f2c8010185ec40cd321760bc824,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030331.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4980736,66d7e7329e35615cbc3e1d94e3df808daeb5cdc7cb38ec2c42211ea06b1c8af4,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030401.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3604480,c9e5b74640100e9c19dd724f12f2e192308b2e3dfc5d58643605aaa592b1ce09,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030402.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12845056,a983e6be1946691b87d45b367d83c6d68f9038cee907edb2f5af54f9f9d56a1c,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030403.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8323072,3a704de0199440f31cdb6a94eacc12eecde49bc856feebc37396e572cb2bb5ac,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030404.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3604480,f63b870fa9865fc0fb1db91baab4414d7ee036002356f19cf07350963942d805,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030405.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3276800,0ec6120d0e244ea8d7c0c1b3bb5852aa444b5e94f71ac9a1f2dfdcdd4f1ebe98,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030406.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10944512,811bc555176a40e8c7181b90e0cd33db24f625fadfc99af872f721396ce95975,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030407.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,6356992,577b3cfcf14194c187f3347e7c0c5d149842bdb594ef6226c278c026fe7e385e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030408.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4456448,96471da2b67466fb90140c01196038821f82aa0dabb5dd664764016ab95116da,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030409.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,de5d4bdebbee9495f322ac907dfa3e3f5a91e903e4a2739dfa5bcfa39cee9dfa,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030410.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2686976,d7366658bf8e4920fc9e3346ba98b7049be16f656323ef2bc4c243985ca453b2,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030411.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12648448,85aad32a4d204d49d703a8be9517f9efad49c13ba3c1c8ec02cd4bb44fd6f895,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030412.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4128768,02e8834801aa9ad73bee8c3b557bdc8ab825876ae792e1ab567d2fd835259b51,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030413.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2752512,2efd6481b68fb505d6a11f427f710111cd5b09aab6fc70cd20543f119d700731,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030414.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3080192,d7993d8e481c870ebdf9fcd0a9a17bc2cc1a9443e66f3d2bde29a3040bf64284,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030415.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9175040,04301da64d11fa25e55e789ceaf0813de83d2004b0e4f3bf7094e0c16f416f70,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030416.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12713984,853740ef2886f3fefe946271b2df3dd926b3a839d8f03048f6aaa1a2670fb589,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030417.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,14024704,1e7a9b88c8e8d5972c5654c58147ef5f026369f1c7ca24946960f8e9a0a65449,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030418.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5242880,b725ae3e5e897b6c205ea666169a06e9b4bdd006871686891bff45485f9b0be2,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030419.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,7274496,a766e2e30e0d0ba8200ce70e11de030ee64d5766fd9dbe03b45fcbc15b0d8dd6,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030420.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2818048,b779db009d7f55457230e43316f108eb036de41f8c078be2b1d9b5e9062f1853,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030421.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5177344,c5fde6f739598f9ffb7e4cb1d7b42283f553ff7c7e15bc4456c07dc5471bec22,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030423.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9437184,fc2dca7a220b512b271788e596833e741d7cdc24fba95b80c1fe05c66b1d596f,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030424.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2490368,4a46e3e78213eade6ad4e28c79b778d77c642dd50743ef65f3c08a651f05aa93,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030425.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2621440,3c2a6c5e77b55a08c3ce4586359527c595164d786779643e7ec4cf0c6b743e70,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030427.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,4128768,d9b41240aff767c856acac288081d98371235af3c004ad83c383908723300d6e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030428.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,12189696,5ed7a885f62d92a0c33632eca71f1a7da41648280376838c1f4d55aa5a8ae0ac,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030429.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9109504,2cb2f00b034f0f7ad8a35c2b3a5a7d2d67ef89f02c82dbb974497f5a6a58dbb1,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030430.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5832704,4495b2186d9660fb16b13fb157de9b18c7ebe06d21ed5c0e6af88fb056e785e6,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030501.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10944512,8081d9ac86b21c3d6f1595a34e2abbd93cfb7868fd602b89f15a45b790152d75,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030502.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3211264,7cc5ee65ab1806a440c9808fd538fcfa7aa5407e62fd24789ee1e1a63a45cd27,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030503.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1245184,d88a52b5d16a43f87a78a7d385d987ab5c9defb29a4cf9477078b3a031c002b8,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030504.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2228224,9b3c5243315c48f1825c276d06aee514dbb358932789c96f0ea35f37abbd018b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030505.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,1900544,db25f1f54e197a65468d6472c91e93d40edfa43df75e44b7246ef49a70436124,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030507.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,8847360,3963d1cc201647364346d2daa9df61826fb673f04ef09dc5af984357e09a67d7,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030508.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2752512,e9d2b8c5d83328990c75ddb0539935743f1055877f5896db24d8c91c83d415e9,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030509.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3473408,62df400348181f00d261feca2a1a432387dd1db23d6004855ce0a6583eb6e430,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030510.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5570560,6079a33e9bdc2b6c7883802887d0bd2ad39bd4a4044c8decfe859ed0aafc783b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030511.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,10878976,faeec2d39fa21077d520037cbdd38f0d52f30c15ec54208af800cb88b892521b,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030513.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,11993088,b1111b0a15e2bc115be87b5e91e209bb273dd99d07dd7c3564b2e5555678037c,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030515.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,5898240,c3dbc39ae1dfd486ae34d23c366fc0b48c93cda5cd9c0f4f00dd520f9e7bb818,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030517.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,7471104,abb7441de6ab4afde668927d4052c56eb4c0d00cef141c4cd7671e8065221276,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030519.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,2818048,00631b196c868f576da1784f07a2685c08a3c8aa129f35d78627cbe652309b5e,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030520.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,9240576,bdc9dbca53393ddaf3ee1c143defe9abd32d5f65c383b09d7d30cb21577a4b01,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
01_当前主原始数据/ocean_color/modis_aqua_chla/AQUA_MODIS.20030521.L3m.DAY.CHL.chlor_a.4km.nc,01_当前主原始数据,hdf5,3080192,463ccfc94d756049c67d5b0ab5c968ed8593b5a0eeaf2ca750b7932b3f74ddf5,clean_modis_ocean_color,REJECTED,HDF5 文件截断（truncated file）
