date,month,product,variable,band,file_path,crs,resolution_m,width,height,valid_pixel_ratio,cloud_ratio,quality_flag,notes
2024-09-01,2024-09,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20240901.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-09-11,2024-09,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20240911.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-09-21,2024-09,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20240921.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-10-01,2024-10,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241001.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-10-11,2024-10,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241011.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-10-21,2024-10,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241021.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-11-01,2024-11,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241101.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-11-11,2024-11,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241111.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-11-21,2024-11,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241121.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-12-01,2024-12,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241201.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-12-11,2024-12,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241211.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2024-12-21,2024-12,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2024\taihu_lwq300_v2_20241221.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-01-01,2025-01,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250101.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-01-11,2025-01,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250111.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-01-21,2025-01,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250121.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-02-01,2025-02,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250201.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-02-11,2025-02,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250211.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-02-21,2025-02,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250221.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-03-01,2025-03,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250301.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-03-11,2025-03,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250311.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-03-21,2025-03,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250321.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-04-01,2025-04,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250401.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-04-11,2025-04,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250411.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-04-21,2025-04,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250421.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-05-01,2025-05,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250501.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-05-11,2025-05,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250511.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-05-21,2025-05,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250521.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-06-01,2025-06,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250601.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-06-11,2025-06,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250611.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-06-21,2025-06,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250621.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-07-01,2025-07,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250701.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-07-11,2025-07,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250711.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-07-21,2025-07,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250721.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-08-01,2025-08,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250801.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-08-11,2025-08,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250811.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-08-21,2025-08,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250821.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-09-01,2025-09,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250901.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-09-11,2025-09,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250911.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-09-21,2025-09,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20250921.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-10-01,2025-10,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251001.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-10-11,2025-10,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251011.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-10-21,2025-10,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251021.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-11-01,2025-11,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251101.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-11-11,2025-11,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251111.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-11-21,2025-11,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251121.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-12-01,2025-12,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251201.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-12-11,2025-12,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251211.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2025-12-21,2025-12,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2025\taihu_lwq300_v2_20251221.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-01-01,2026-01,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260101.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-01-11,2026-01,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260111.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-01-21,2026-01,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260121.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-02-01,2026-02,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260201.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-02-11,2026-02,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260211.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-02-21,2026-02,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260221.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-03-01,2026-03,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260301.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-03-11,2026-03,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260311.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-03-21,2026-03,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260321.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-04-01,2026-04,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260401.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-04-11,2026-04,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260411.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-04-21,2026-04,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260421.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-05-01,2026-05,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260501.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-05-11,2026-05,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260511.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-05-21,2026-05,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260521.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-06-01,2026-06,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260601.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-06-11,2026-06,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260611.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-06-21,2026-06,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260621.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-07-01,2026-07,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260701.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-07-11,2026-07,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260711.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-07-21,2026-07,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260721.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
2026-08-01,2026-08,clms_lwq_300m_10daily,,,storage\rasters\clms_lwq_300m_v2\2026\taihu_lwq300_v2_20260801.tif,EPSG:4326,0.0027,320,320,1.0,,Q00,COG填充值>1e20判为无效
,,earth_search_annual_mosaic,mosaic_band,green,storage\raw\earth_search_sentinel2_annual\2022\S2A_51STR_20221010_0_L2A\green.tif,EPSG:32651,10.0,9129,1035,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,nir,storage\raw\earth_search_sentinel2_annual\2022\S2A_51STR_20221010_0_L2A\nir.tif,EPSG:32651,10.0,9129,1035,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,red,storage\raw\earth_search_sentinel2_annual\2022\S2A_51STR_20221010_0_L2A\red.tif,EPSG:32651,10.0,9129,1035,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,rededge1,storage\raw\earth_search_sentinel2_annual\2022\S2A_51STR_20221010_0_L2A\rededge1.tif,EPSG:32651,20.0,4564,518,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,scl,storage\raw\earth_search_sentinel2_annual\2022\S2A_51STR_20221010_0_L2A\scl.tif,EPSG:32651,20.0,4564,518,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,swir16,storage\raw\earth_search_sentinel2_annual\2022\S2A_51STR_20221010_0_L2A\swir16.tif,EPSG:32651,20.0,4564,518,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,green,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50RQV_20220503_0_L2A\green.tif,EPSG:32650,10.0,4410,7815,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,nir,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50RQV_20220503_0_L2A\nir.tif,EPSG:32650,10.0,4410,7815,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,red,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50RQV_20220503_0_L2A\red.tif,EPSG:32650,10.0,4410,7815,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,rededge1,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50RQV_20220503_0_L2A\rededge1.tif,EPSG:32650,20.0,2205,3908,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,scl,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50RQV_20220503_0_L2A\scl.tif,EPSG:32650,20.0,2205,3908,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,swir16,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50RQV_20220503_0_L2A\swir16.tif,EPSG:32650,20.0,2205,3908,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,green,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50SQA_20220503_0_L2A\green.tif,EPSG:32650,10.0,4410,1218,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,nir,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50SQA_20220503_0_L2A\nir.tif,EPSG:32650,10.0,4410,1218,0.9999,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,red,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50SQA_20220503_0_L2A\red.tif,EPSG:32650,10.0,4410,1218,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,rededge1,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50SQA_20220503_0_L2A\rededge1.tif,EPSG:32650,20.0,2205,609,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,scl,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50SQA_20220503_0_L2A\scl.tif,EPSG:32650,20.0,2205,609,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,swir16,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_50SQA_20220503_0_L2A\swir16.tif,EPSG:32650,20.0,2205,609,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,green,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51RTQ_20220503_0_L2A\green.tif,EPSG:32651,10.0,9129,7944,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,nir,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51RTQ_20220503_0_L2A\nir.tif,EPSG:32651,10.0,9129,7944,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,red,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51RTQ_20220503_0_L2A\red.tif,EPSG:32651,10.0,9129,7944,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,rededge1,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51RTQ_20220503_0_L2A\rededge1.tif,EPSG:32651,20.0,4564,3972,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,scl,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51RTQ_20220503_0_L2A\scl.tif,EPSG:32651,20.0,4564,3972,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,swir16,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51RTQ_20220503_0_L2A\swir16.tif,EPSG:32651,20.0,4564,3972,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,green,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51STR_20220503_0_L2A\green.tif,EPSG:32651,10.0,9129,1035,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,nir,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51STR_20220503_0_L2A\nir.tif,EPSG:32651,10.0,9129,1035,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,red,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51STR_20220503_0_L2A\red.tif,EPSG:32651,10.0,9129,1035,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,rededge1,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51STR_20220503_0_L2A\rededge1.tif,EPSG:32651,20.0,4564,518,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,scl,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51STR_20220503_0_L2A\scl.tif,EPSG:32651,20.0,4564,518,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_annual_mosaic,mosaic_band,swir16,storage\raw\earth_search_sentinel2_annual\2022_mosaic\S2A_51STR_20220503_0_L2A\swir16.tif,EPSG:32651,20.0,4564,518,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_scene,scene_band,blue,storage\raw\earth_search_sentinel2\S2A_T50RQV_20260802T024146_L2A\blue.tif,EPSG:32650,10.0,4410,7815,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_scene,scene_band,green,storage\raw\earth_search_sentinel2\S2A_T50RQV_20260802T024146_L2A\green.tif,EPSG:32650,10.0,4410,7815,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_scene,scene_band,nir,storage\raw\earth_search_sentinel2\S2A_T50RQV_20260802T024146_L2A\nir.tif,EPSG:32650,10.0,4410,7815,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_scene,scene_band,red,storage\raw\earth_search_sentinel2\S2A_T50RQV_20260802T024146_L2A\red.tif,EPSG:32650,10.0,4410,7815,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_scene,scene_band,rededge1,storage\raw\earth_search_sentinel2\S2A_T50RQV_20260802T024146_L2A\rededge1.tif,EPSG:32650,20.0,2205,3908,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_scene,scene_band,scl,storage\raw\earth_search_sentinel2\S2A_T50RQV_20260802T024146_L2A\scl.tif,EPSG:32650,20.0,2205,3908,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
,,earth_search_scene,scene_band,swir16,storage\raw\earth_search_sentinel2\S2A_T50RQV_20260802T024146_L2A\swir16.tif,EPSG:32650,20.0,2205,3908,1.0,,Q00,EarthSearch 原始块(未做湖内统计)
2022-01-01,2022-01,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,9.93043925907801e-05,Q00,
2022-01-01,2022-01,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-01\taihu_s2_l2a_2022-01_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,9.93043925907801e-05,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00026375246672111197,Q00,
