row_id,station_id,month,target_month,actual_provenance,prediction,actual,residual,dataset_split_frozen,fold_id,fold_role,source,in_fit_months,fit_month_max,predict_month_min,predictor_row_id_span,model_sha256,run_id,protocol
389,TAIHU_ML,2013-02,2013-02,chla_station_proxy_v1,4.718590627380954,3.0319,-1.6866906273809543,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
390,TAIHU_ST,2013-02,2013-02,chla_station_proxy_v1,6.537205165079363,6.5432,0.0059948349206369045,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
391,TAIHU_WHOLE,2013-02,2013-02,chla_station_proxy_v1,6.089727390079369,7.4764,1.3866726099206312,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
392,TAIHU_WT,2013-02,2013-02,chla_station_proxy_v1,7.954720562500004,10.6362,2.6814794374999966,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
393,TAIHU_XK,2013-02,2013-02,chla_station_proxy_v1,5.1489313908730185,6.1536,1.0046686091269814,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
394,TAIHU_ZS,2013-02,2013-02,chla_station_proxy_v1,9.313518064880947,7.5904,-1.7231180648809472,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
398,TAIHU_CT,2013-05,2013-05,chla_station_proxy_v1,4.963663677380951,4.4643,-0.4993636773809511,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
399,TAIHU_ET,2013-05,2013-05,chla_station_proxy_v1,4.762913448412697,1.4207,-3.3422134484126973,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
400,TAIHU_GH,2013-05,2013-05,chla_station_proxy_v1,6.0443975071428575,5.8261,-0.21829750714285723,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
401,TAIHU_ML,2013-05,2013-05,chla_station_proxy_v1,5.975760496626983,5.0166,-0.9591604966269829,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
