task_id,variant,target_month,actual,point_prediction,interval_p05,interval_p95,covered
T4,biomass,2018-02,3.5156106818181816,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-02,4.45907290909091,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-02,2.68146,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-05,5.145558,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2018-05,8.214841999999999,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2018-05,25.975596000000007,3.0407237797619047,0.0,25.739050255927832,False
T4,biomass,2018-05,50.69998714285716,3.0407237797619047,0.0,25.739050255927832,False
T4,biomass,2018-05,14.287182,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2018-05,18.44037426785715,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2018-05,24.95969400000001,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2018-05,3.22056,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2018-05,15.019575,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2018-08,4.30542,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2018-08,1.87884,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2018-08,5.277227142857143,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2018-08,13.918547571428572,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2018-08,7.49124,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2018-08,7.462077428571427,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2018-08,5.821450714285714,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2018-08,0.909549,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2018-08,20.094345,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2018-11,5.368999333333332,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,3.5368073333333343,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,2.312281,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,9.700966857142856,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,18.006546666666665,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,6.699149292559524,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,10.78139675,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,2.7123044,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-11,1.1738920000000002,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-02,1.3160680000000002,5.6706851785714285,1.3639729999999997,28.369011654737356,False
T4,biomass,2019-02,1.6191760000000002,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2019-02,4.475796,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2019-02,2.5917394285714286,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2019-02,0.856596,5.6706851785714285,1.3639729999999997,28.369011654737356,False
T4,biomass,2019-02,1.8078446285714287,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2019-02,1.2139140000000002,5.6706851785714285,1.3639729999999997,28.369011654737356,False
T4,biomass,2019-02,1.5600936,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2019-02,0.8293740000000001,5.6706851785714285,1.3639729999999997,28.369011654737356,False
T4,biomass,2019-05,0.786864,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,2.6080080000000003,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,9.558016,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,4.158536571428571,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,1.064336,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,3.586241796428571,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,3.3830862,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,1.0819847999999996,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-05,6.049102799999997,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2019-08,1.2166336,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,1.0591672,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,1.0153416000000002,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,1.7253778285714287,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,1.8401968000000004,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,1.6500651235714283,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,1.9953648,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,0.90594816,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2019-08,3.442491,6.902500273809524,2.5957880952380954,29.600826749975454,True
T4,biomass,2019-11,0.6518824000000001,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-11,0.4163951999999999,4.781774547619047,0.47506236904761856,27.480101023784975,False
T4,biomass,2019-11,6.2774816,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-11,3.3237137142857143,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-11,2.4670152,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-11,2.0360345292857143,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-11,0.774813,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-11,0.68336112,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2019-11,1.6936139999999995,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-02,2.475858333333333,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-02,3.2164500000000005,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-02,1.521166666666667,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-02,3.719142857142857,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-02,4.819074999999999,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-02,2.6194924925595235,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-02,0.76100875,5.6706851785714285,1.3639729999999997,28.369011654737356,False
T4,biomass,2020-02,2.839738333333333,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-02,1.6035,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2020-05,17.509057499999997,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,1.5551799999999996,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,12.958485833333333,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,20.82655285714285,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,2.80363,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,10.30283177380952,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,11.3688885,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,5.5293145,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-05,9.871545,3.0407237797619047,0.0,25.739050255927832,True
T4,biomass,2020-08,1.3631783333333334,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,0.310708,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,0.3557066666666667,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,2.087313714285714,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,0.5745821428571427,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,0.8070215071428571,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,0.578775,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,0.3907072,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-08,0.795201,6.902500273809524,2.5957880952380954,29.600826749975454,False
T4,biomass,2020-11,0.9399526666666668,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-11,0.44629,4.781774547619047,0.47506236904761856,27.480101023784975,False
T4,biomass,2020-11,0.8479039999999999,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-11,2.2885547142857146,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-11,0.969315,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-11,1.1612634382440477,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-11,2.087239125,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-11,0.928662,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2020-11,0.78219,4.781774547619047,0.47506236904761856,27.480101023784975,True
T5,chla,2018-08,21.9438,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2018-08,15.4121,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2018-08,12.8331,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2018-08,31.3132,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2018-08,21.3166,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2018-08,19.1677,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2018-08,53.0406,16.597022222222222,7.9459388888888896,35.37115555555556,False
T5,chla,2018-08,7.5696,16.597022222222222,7.9459388888888896,35.37115555555556,False
T5,chla,2018-08,28.5123,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2018-11,17.0774,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,9.9831,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,13.3546,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,20.068,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,14.3664,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,10.6541,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,11.8293,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,5.1497,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2018-11,14.5301,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-02,6.6546,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2019-02,4.5085,13.700333333333333,5.049250000000001,32.47446666666667,False
T5,chla,2019-02,4.2818,13.700333333333333,5.049250000000001,32.47446666666667,False
T5,chla,2019-02,3.7459,13.700333333333333,5.049250000000001,32.47446666666667,False
T5,chla,2019-02,6.3268,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2019-02,5.6725,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2019-02,11.2669,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2019-02,1.7291,13.700333333333333,5.049250000000001,32.47446666666667,False
T5,chla,2019-02,20.6446,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2019-05,5.8235,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,6.832,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,27.5754,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,14.6878,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,8.3232,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,16.3599,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,24.4517,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,9.5856,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-05,30.9964,12.2546,3.6035166666666676,31.028733333333335,True
T5,chla,2019-08,31.4047,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2019-08,14.8991,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2019-08,42.4563,16.597022222222222,7.9459388888888896,35.37115555555556,False
T5,chla,2019-08,17.2831,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2019-08,36.7054,16.597022222222222,7.9459388888888896,35.37115555555556,False
T5,chla,2019-08,13.9359,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2019-08,13.3288,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2019-08,21.1785,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2019-08,34.9317,16.597022222222222,7.9459388888888896,35.37115555555556,True
T5,chla,2019-11,10.3722,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,4.7373,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,17.0208,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,20.2273,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,9.0964,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,26.4558,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,16.1264,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,3.1796,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2019-11,24.5422,11.165799999999999,2.5147166666666667,29.939933333333336,True
T5,chla,2020-02,4.9431,13.700333333333333,5.049250000000001,32.47446666666667,False
T5,chla,2020-02,7.9114,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2020-02,9.3546,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2020-02,12.3743,13.700333333333333,5.049250000000001,32.47446666666667,True
T5,chla,2020-02,4.2438,13.700333333333333,5.049250000000001,32.47446666666667,False
