hybas_id,next_down,selection_reason,sub_area_km2,up_area_km2,pfaf_id,order
4080761420,4080767690,upstream_next_down_chain,544.4,544.7,43493044,3
4080761440,4080759770,upstream_next_down_chain,1373.6,1373.6,43470072,2
4080761540,4080764720,upstream_next_down_chain,1389.0,1389.0,43496460,4
4080761550,4080766770,upstream_next_down_chain,32.1,2387.3,43494225,4
4080761560,4080759770,upstream_next_down_chain,22.6,1279415.1,43470073,1
4080761690,4080764010,upstream_next_down_chain,78.8,1482675.8,43450305,1
4080761700,4080764010,upstream_next_down_chain,2148.2,2148.2,43450304,2
4080761850,4080766770,upstream_next_down_chain,701.8,701.8,43494224,5
4080761860,4080767460,upstream_next_down_chain,242.6,242.7,43491968,3
4080761880,4080010370,upstream_next_down_chain,407.6,38390.5,43504301,1
4080761890,4080010370,upstream_next_down_chain,14.0,3543.0,43504201,2
4080761970,4080767460,upstream_next_down_chain,346.2,346.2,43491969,2
4080762160,4080763740,upstream_next_down_chain,304.9,304.9,43504406,3
4080762170,4080763740,upstream_next_down_chain,253.5,1005.4,43504407,2
4080762600,4080761560,upstream_next_down_chain,843.7,843.8,43470074,2
4080762770,4080782650,upstream_next_down_chain,524.2,56995.4,43496591,2
4080762800,4080761560,upstream_next_down_chain,292.9,1278549.1,43470075,1
4080762810,4080759460,upstream_next_down_chain,177.3,4993.7,43430961,2
4080762970,4080782650,upstream_next_down_chain,1568.8,1568.8,43496580,3
4080763000,4080759460,upstream_next_down_chain,57.1,1657482.5,43430970,1
4080763060,4080770040,upstream_next_down_chain,307.8,307.8,43493086,3
4080763410,4080770040,upstream_next_down_chain,949.2,1497.8,43493087,2
4080763420,4080763730,upstream_next_down_chain,981.0,981.5,43470069,2
4080763450,4080761890,upstream_next_down_chain,468.5,3261.2,43504203,2
4080763600,4080761890,upstream_next_down_chain,267.7,267.7,43504202,3
4080763720,4080763730,upstream_next_down_chain,341.9,341.9,43470068,3
4080763730,4080770540,upstream_next_down_chain,29.1,1352.2,43470067,2
4080763740,4080767820,upstream_next_down_chain,120.7,1431.1,43504405,2
4080763750,4080767820,upstream_next_down_chain,760.2,760.2,43504404,3
4080763990,4080770540,upstream_next_down_chain,356.4,356.7,43470066,3
4080764010,4080769140,upstream_next_down_chain,165.7,1484988.9,43450303,1
4080764020,4080763000,upstream_next_down_chain,1151.2,1656765.6,43430990,1
4080764030,4080763000,upstream_next_down_chain,660.2,660.4,43430980,2
4080764190,4080769290,upstream_next_down_chain,843.0,843.0,43486028,5
4080764200,4080756830,upstream_next_down_chain,636.9,636.9,43450609,2
4080764210,4080769140,upstream_next_down_chain,389.7,389.9,43450302,2
4080764320,4080765830,upstream_next_down_chain,347.3,81874.3,43494511,2
4080764350,4080756830,upstream_next_down_chain,169.1,169.2,43450608,3
4080764530,4080774070,upstream_next_down_chain,491.5,65833.3,43498707,2
4080764540,4080774070,upstream_next_down_chain,782.8,783.0,43498706,3
4080764560,4080765830,upstream_next_down_chain,654.3,38916.0,43494411,3
4080764580,4080769290,upstream_next_down_chain,1801.5,1801.5,43486029,4
4080764590,4080773380,upstream_next_down_chain,600.6,1007892.2,43491109,1
4080764600,4080773380,upstream_next_down_chain,779.6,779.6,43491108,2
4080764720,4080766140,upstream_next_down_chain,248.6,4713.1,43496450,3
4080764850,4080761880,upstream_next_down_chain,303.2,303.2,43504302,2
4080764900,4080766140,upstream_next_down_chain,28.6,4017.2,43496441,4
4080764960,4080761880,upstream_next_down_chain,177.8,37679.4,43504303,1
4080765000,4080767210,upstream_next_down_chain,695.7,695.7,43498608,4
4080765020,4080769110,upstream_next_down_chain,369.0,369.2,43496216,4
4080765030,4080769110,upstream_next_down_chain,455.7,31100.7,43496217,3
4080765150,4080767210,upstream_next_down_chain,959.2,959.2,43498609,3
4080765160,4080764900,upstream_next_down_chain,2026.9,2026.9,43496442,5
4080765180,4080767960,upstream_next_down_chain,281.1,281.1,43486068,5
4080765290,4080765990,upstream_next_down_chain,400.5,29608.4,43494231,3
4080765410,4080764900,upstream_next_down_chain,270.2,1962.1,43496443,4
4080765430,4080765990,upstream_next_down_chain,99.3,4391.1,43494221,4
4080765460,4080767960,upstream_next_down_chain,284.1,284.2,43486069,4
4080765830,4080779600,upstream_next_down_chain,28.3,120818.5,43494300,2
4080765990,4080779600,upstream_next_down_chain,2003.5,36003.2,43494210,3
4080766140,4080779790,upstream_next_down_chain,368.3,9098.6,43496430,3
4080766400,4080779790,upstream_next_down_chain,1119.6,1119.7,43496420,4
4080766420,4080770650,upstream_next_down_chain,434.5,434.5,43492329,3
4080766430,4080770650,upstream_next_down_chain,361.2,361.3,43492328,4
4080766450,4080761080,upstream_next_down_chain,728.4,728.4,43430964,3
4080766680,4080761080,upstream_next_down_chain,44.3,2442.6,43430965,2
4080766770,4080765430,upstream_next_down_chain,649.1,3738.2,43494223,4
4080766890,4080770310,upstream_next_down_chain,792.7,11879.0,43495670,2
4080766930,4080767120,upstream_next_down_chain,658.9,658.9,43430968,3
4080767070,4080770310,upstream_next_down_chain,2539.7,2539.9,43495660,3
4080767080,4080765430,upstream_next_down_chain,553.6,553.6,43494222,5
4080767110,4080767120,upstream_next_down_chain,1395.9,1396.1,43430969,2
4080767120,4080766680,upstream_next_down_chain,45.2,2100.0,43430967,2
4080767210,4080775920,upstream_next_down_chain,158.1,1812.6,43498607,3
4080767260,4080766680,upstream_next_down_chain,298.3,298.3,43430966,3
4080767360,4080764960,upstream_next_down_chain,158.8,36749.9,43504305,1
4080767450,4080775920,upstream_next_down_chain,730.4,730.6,43498606,4
4080767460,4080770800,upstream_next_down_chain,613.6,1202.7,43491967,2
4080767470,4080775130,upstream_next_down_chain,258.6,258.9,43486064,5
4080767480,4080764960,upstream_next_down_chain,751.7,751.7,43504304,2
4080767590,4080773090,upstream_next_down_chain,5325.5,175841.9,43499519,1
4080767600,4080773090,upstream_next_down_chain,3262.4,3262.4,43499518,2
4080767620,4080775130,upstream_next_down_chain,107.7,1242.6,43486065,4
4080767690,4080771740,upstream_next_down_chain,435.6,2689.5,43493043,2
4080767700,4080770800,upstream_next_down_chain,167.1,167.1,43491966,3
4080767790,4080771740,upstream_next_down_chain,299.8,299.8,43493042,3
4080767820,4080771880,upstream_next_down_chain,410.6,2602.1,43504403,2
4080767960,4080767620,upstream_next_down_chain,189.9,755.3,43486067,4
4080768000,4080771880,upstream_next_down_chain,335.1,335.1,43504402,3
4080768070,4080767620,upstream_next_down_chain,379.9,379.9,43486066,5
4080768090,4080759850,upstream_next_down_chain,328.8,328.8,43470062,3
4080768100,4080768110,upstream_next_down_chain,2313.7,1274072.9,43470090,1
4080768110,4080762800,upstream_next_down_chain,219.8,1278134.3,43470077,1
4080768240,4080759850,upstream_next_down_chain,95.4,3152.5,43470063,2
4080768250,4080768110,upstream_next_down_chain,1004.3,3843.4,43470081,2
4080768260,4080762800,upstream_next_down_chain,126.6,126.7,43470076,2
4080768750,4080756230,upstream_next_down_chain,500.9,938848.4,43491970,1
4080768760,4080756230,upstream_next_down_chain,257.8,2770.2,43491961,2
4080768780,4080774990,upstream_next_down_chain,496.1,496.2,43486096,4
4080768900,4080768750,upstream_next_down_chain,207.6,937342.4,43491990,1
4080768910,4080768750,upstream_next_down_chain,1004.9,1004.9,43491980,2
4080768930,4080774990,upstream_next_down_chain,230.4,1322.7,43486097,3
4080769110,4080771590,upstream_next_down_chain,139.1,31608.8,43496215,3
4080769120,4080771590,upstream_next_down_chain,504.1,504.1,43496214,4
4080769140,4080773130,upstream_next_down_chain,250.8,1485628.4,43450301,1
4080769150,4080763450,upstream_next_down_chain,492.8,492.9,43504204,3
4080769270,4080768930,upstream_next_down_chain,422.6,422.6,43486098,4
4080769280,4080768930,upstream_next_down_chain,669.7,669.9,43486099,3
4080769290,4080782690,upstream_next_down_chain,149.7,2793.8,43486027,4
4080769300,4080763450,upstream_next_down_chain,236.8,2300.0,43504205,2
4080769530,4080782690,upstream_next_down_chain,376.3,376.3,43486026,5
4080769560,4080773130,upstream_next_down_chain,1156.6,5258.1,43450201,2
4080769580,4080767360,upstream_next_down_chain,741.9,741.9,43504306,2
4080769890,4080779980,upstream_next_down_chain,419.7,419.7,43504904,2
4080769900,4080767360,upstream_next_down_chain,0.5,35849.5,43504307,1
4080769910,4080769900,upstream_next_down_chain,152.9,153.0,43504308,2
4080770040,4080770520,upstream_next_down_chain,124.5,1930.1,43493085,2
4080770060,4080769900,upstream_next_down_chain,84.1,35695.9,43504309,1
4080770170,4080770520,upstream_next_down_chain,201.2,201.2,43493084,3
4080770180,4080779980,upstream_next_down_chain,273.7,4922.7,43504905,1
4080770310,4080774080,upstream_next_down_chain,159.8,14578.7,43495659,2
4080770400,4080774080,upstream_next_down_chain,281.4,281.5,43495658,3
4080770520,4080778370,upstream_next_down_chain,43.9,2175.2,43493083,2
4080770530,4080778370,upstream_next_down_chain,1424.7,1424.7,43493082,3
4080770540,4080768240,upstream_next_down_chain,754.2,2463.7,43470065,2
4080770640,4080780920,upstream_next_down_chain,253.7,253.7,43492326,4
4080770650,4080780920,upstream_next_down_chain,706.9,1502.8,43492327,3
4080770680,4080768240,upstream_next_down_chain,593.9,593.9,43470064,3
4080770800,4080772680,upstream_next_down_chain,403.3,1773.2,43491965,2
4080770850,4080770180,upstream_next_down_chain,1610.1,1610.1,43504906,2
4080770970,4080772680,upstream_next_down_chain,240.0,240.0,43491964,3
4080770990,4080776120,upstream_next_down_chain,643.4,643.4,43492409,3
4080771030,4080770180,upstream_next_down_chain,504.5,3039.0,43504907,1
4080771100,4080772570,upstream_next_down_chain,189.8,189.8,43496448,5
4080771270,4080772570,upstream_next_down_chain,604.9,605.0,43496449,4
4080771300,4080776120,upstream_next_down_chain,417.2,417.3,43492408,4
4080771580,4080780120,upstream_next_down_chain,680.4,680.4,43496212,4
4080771590,4080780120,upstream_next_down_chain,215.8,32328.7,43496213,3
4080771640,4080769560,upstream_next_down_chain,843.8,843.8,43450202,3
4080771730,4080776300,upstream_next_down_chain,872.3,845475.2,43493050,1
4080771740,4080776300,upstream_next_down_chain,287.8,3276.9,43493041,2
4080771860,4080769560,upstream_next_down_chain,188.7,3258.0,43450203,2
4080771880,4080770060,upstream_next_down_chain,492.2,3429.4,43504401,2
4080771970,4080765410,upstream_next_down_chain,33.8,1095.7,43496445,4
4080772130,4080765410,upstream_next_down_chain,596.3,596.3,43496444,5
4080772170,4080770060,upstream_next_down_chain,982.7,32182.5,43504500,1
4080772570,4080771970,upstream_next_down_chain,68.4,863.4,43496447,4
4080772670,4080771970,upstream_next_down_chain,198.4,198.6,43496446,5
4080772680,4080768760,upstream_next_down_chain,231.9,2244.9,43491963,2
4080772860,4080768760,upstream_next_down_chain,267.5,267.5,43491962,3
4080773090,4080789160,upstream_next_down_chain,483.3,179587.5,43499517,1
4080773120,4080775510,upstream_next_down_chain,249.4,249.6,43491106,2
4080773130,4080764020,upstream_next_down_chain,2322.9,1493199.4,43450100,1
4080773220,4080789160,upstream_next_down_chain,2764.1,2764.4,43499516,2
4080773260,4080764020,upstream_next_down_chain,1070.7,162424.3,43441000,2
4080773380,4080775510,upstream_next_down_chain,1069.0,1009742.4,43491107,1
4080773660,4080778580,upstream_next_down_chain,908.5,908.5,43499480,3
4080773670,4080778580,upstream_next_down_chain,706.4,706.5,43499490,2
4080773700,4080784980,upstream_next_down_chain,257.6,257.7,43442229,5
4080773820,4080781840,upstream_next_down_chain,305.0,305.0,43498474,4
4080773860,4080784980,upstream_next_down_chain,298.8,298.8,43442228,6
4080774050,4080781840,upstream_next_down_chain,20.2,3498.6,43498475,3
4080774060,4080778000,upstream_next_down_chain,3289.6,3289.8,43498704,3
4080774070,4080778000,upstream_next_down_chain,652.8,67269.2,43498705,2
4080774080,4080779950,upstream_next_down_chain,385.4,15245.4,43495657,2
4080774090,4080779950,upstream_next_down_chain,1417.2,1417.2,43495656,3
4080774120,4080769300,upstream_next_down_chain,286.2,286.2,43504206,3
4080774240,4080769300,upstream_next_down_chain,5.9,1776.8,43504207,2
4080774470,4080774940,upstream_next_down_chain,1830.2,2623.0,43498479,3
4080774560,4080768900,upstream_next_down_chain,505.3,850335.5,43493010,1
4080774570,4080768900,upstream_next_down_chain,282.2,86798.7,43492101,2
4080774640,4080774940,upstream_next_down_chain,248.3,248.4,43498478,4
4080774680,4080774240,upstream_next_down_chain,662.2,662.2,43504208,3
4080774820,4080771030,upstream_next_down_chain,1056.6,1056.6,43504908,2
4080774830,4080774240,upstream_next_down_chain,1109.0,1109.1,43504209,2
4080774940,4080774050,upstream_next_down_chain,220.4,3091.5,43498477,3
4080774950,4080774050,upstream_next_down_chain,386.6,386.7,43498476,4
4080774990,4080781190,upstream_next_down_chain,686.1,2504.7,43486095,3
4080775000,4080781190,upstream_next_down_chain,370.2,370.3,43486094,4
4080775010,4080778860,upstream_next_down_chain,546.6,546.6,43486062,5
4080775130,4080778860,upstream_next_down_chain,812.8,2314.1,43486063,4
4080775150,4080771030,upstream_next_down_chain,1477.5,1477.8,43504909,1
4080775360,4080771860,upstream_next_down_chain,59.1,2473.1,43450205,2
4080775370,4080777730,upstream_next_down_chain,518.9,518.9,43442248,6
4080775380,4080777730,upstream_next_down_chain,1071.9,1072.0,43442249,5
4080775510,4080776580,upstream_next_down_chain,175.4,1010167.6,43491105,1
4080775520,4080771860,upstream_next_down_chain,596.6,596.6,43450204,3
4080775670,4080776580,upstream_next_down_chain,144.4,144.4,43491104,2
4080775920,4080779780,upstream_next_down_chain,940.2,3483.3,43498605,3
4080776110,4080776390,upstream_next_down_chain,717.5,717.5,43492406,4
4080776120,4080776390,upstream_next_down_chain,204.6,1264.9,43492407,3
4080776140,4080775360,upstream_next_down_chain,309.8,1830.8,43450207,2
4080776290,4080779780,upstream_next_down_chain,311.8,312.0,43498604,4
4080776300,4080774560,upstream_next_down_chain,153.9,848906.3,43493030,1
4080776310,4080775360,upstream_next_down_chain,583.3,583.3,43450206,3
4080776390,4080793020,upstream_next_down_chain,1.4,1983.9,43492405,3
4080776470,4080774560,upstream_next_down_chain,923.8,923.8,43493020,2
4080776550,4080793020,upstream_next_down_chain,375.3,375.3,43492404,4
4080776580,4080783120,upstream_next_down_chain,9.1,1010321.1,43491103,1
4080776590,4080783120,upstream_next_down_chain,274.6,274.9,43491102,2
4080776950,4080776140,upstream_next_down_chain,988.4,988.7,43450209,2
4080776960,4080776140,upstream_next_down_chain,532.1,532.2,43450208,3
4080777420,4080785230,upstream_next_down_chain,892.9,892.9,43442246,6
4080777730,4080785230,upstream_next_down_chain,259.2,1850.1,43442247,5
4080778000,4080784050,upstream_next_down_chain,220.5,70779.3,43498703,2
4080778090,4080784050,upstream_next_down_chain,246.3,246.3,43498702,3
4080778360,4080778980,upstream_next_down_chain,634.4,839831.3,43493090,1
4080778370,4080778980,upstream_next_down_chain,252.0,3851.6,43493081,2
4080778470,4080794810,upstream_next_down_chain,956.1,15941.4,43486050,3
4080778580,4080784030,upstream_next_down_chain,185.4,1800.4,43499470,2
4080778590,4080794810,upstream_next_down_chain,1302.3,1302.3,43486040,4
4080778710,4080784030,upstream_next_down_chain,307.1,307.1,43499460,3
4080778840,4080774570,upstream_next_down_chain,314.1,314.1,43492102,3
4080778850,4080778470,upstream_next_down_chain,547.8,11785.0,43486070,3
4080778860,4080778470,upstream_next_down_chain,339.6,3200.3,43486061,4
4080778980,4080771730,upstream_next_down_chain,47.0,843729.9,43493070,1
4080778990,4080774570,upstream_next_down_chain,193.8,86202.1,43492103,2
4080779320,4080771730,upstream_next_down_chain,872.1,872.1,43493060,2
4080779590,4080783310,upstream_next_down_chain,337.3,337.4,43495628,4
4080779600,4080778360,upstream_next_down_chain,2358.1,159180.3,43494100,2
4080779680,4080783310,upstream_next_down_chain,499.5,499.5,43495629,3
4080779690,4080778360,upstream_next_down_chain,1260.1,680016.5,43495100,1
4080779700,4080783660,upstream_next_down_chain,257.0,257.2,43488098,4
4080779710,4080783660,upstream_next_down_chain,919.3,919.3,43488099,3
4080779780,4080784200,upstream_next_down_chain,278.3,4073.6,43498603,3
4080779790,4080780110,upstream_next_down_chain,2714.7,12933.1,43496410,3
4080779920,4080784200,upstream_next_down_chain,1092.3,1092.3,43498602,4
4080779940,4080780100,upstream_next_down_chain,466.7,466.7,43496512,3
4080779950,4080780330,upstream_next_down_chain,340.5,17003.2,43495655,2
4080779960,4080780330,upstream_next_down_chain,413.3,413.3,43495654,3
4080779980,4080780770,upstream_next_down_chain,1480.2,6822.4,43504903,1
4080779990,4080780770,upstream_next_down_chain,1002.5,1002.5,43504902,2
4080780100,4080780110,upstream_next_down_chain,2.6,77226.6,43496511,2
4080780110,4080785340,upstream_next_down_chain,21.7,90181.6,43496300,2
4080780120,4080785340,upstream_next_down_chain,937.3,33946.5,43496211,3
4080780130,4080783080,upstream_next_down_chain,254.5,254.6,43495649,3
4080780150,4080768250,upstream_next_down_chain,617.3,617.3,43470082,3
4080780300,4080780310,upstream_next_down_chain,339.7,339.9,43496514,3
4080780310,4080780100,upstream_next_down_chain,7.5,76757.3,43496513,2
4080780320,4080783080,upstream_next_down_chain,232.2,232.2,43495648,4
4080780330,4080793560,upstream_next_down_chain,2.5,17418.9,43495653,2
4080780340,4080793560,upstream_next_down_chain,1523.7,1523.8,43495652,3
4080780360,4080768250,upstream_next_down_chain,107.5,2222.1,43470083,2
4080780550,4080780310,upstream_next_down_chain,1035.3,76410.0,43496515,2
4080780770,4080780940,upstream_next_down_chain,75.2,7900.1,43504901,1
4080780920,4080782670,upstream_next_down_chain,307.1,2063.7,43492325,3
4080780930,4080780940,upstream_next_down_chain,1890.6,1890.6,43504800,2
4080780940,4080772170,upstream_next_down_chain,1912.3,11703.1,43504700,1
4080781020,4080782670,upstream_next_down_chain,719.5,719.5,43492324,4
4080781040,4080772170,upstream_next_down_chain,1210.4,19496.7,43504610,2
4080781190,4080784100,upstream_next_down_chain,794.8,3670.0,43486093,3
4080781370,4080784100,upstream_next_down_chain,505.6,505.6,43486092,4
4080781400,4080780360,upstream_next_down_chain,712.1,1640.3,43470085,2
4080781410,4080780360,upstream_next_down_chain,474.5,474.5,43470084,3
4080781510,4080778990,upstream_next_down_chain,1807.3,1807.4,43492104,3
4080781630,4080778990,upstream_next_down_chain,196.7,84200.9,43492105,2
4080781840,4080806580,upstream_next_down_chain,597.4,4400.9,43498473,3
4080782190,4080806580,upstream_next_down_chain,244.8,244.9,43498472,4
4080782510,4080786900,upstream_next_down_chain,697.3,697.5,43486024,5
4080782650,4080788650,upstream_next_down_chain,2176.4,60740.4,43496570,2
4080782660,4080788020,upstream_next_down_chain,869.0,869.0,43492322,4
4080782670,4080788020,upstream_next_down_chain,154.0,2936.9,43492323,3
4080782680,4080784470,upstream_next_down_chain,1109.4,1109.4,43486089,4
4080782690,4080786900,upstream_next_down_chain,594.6,3765.0,43486025,4
4080782790,4080788650,upstream_next_down_chain,1443.9,1444.2,43496560,3
4080782940,4080784470,upstream_next_down_chain,1302.3,1302.3,43486088,5
4080783080,4080785510,upstream_next_down_chain,221.8,708.5,43495647,3
4080783120,4080768100,upstream_next_down_chain,623.1,1011219.9,43491101,1
4080783290,4080785510,upstream_next_down_chain,126.4,126.6,43495646,4
4080783300,4080793370,upstream_next_down_chain,192.1,192.1,43495626,4
4080783310,4080793370,upstream_next_down_chain,229.7,1066.4,43495627,3
4080783330,4080768100,upstream_next_down_chain,56.5,260551.3,43481001,2
4080783660,4080784310,upstream_next_down_chain,231.0,1407.2,43488097,3
4080783700,4080784310,upstream_next_down_chain,359.4,359.4,43488096,4
4080783960,4080773260,upstream_next_down_chain,2030.7,99532.7,43443000,2
4080783970,4080773260,upstream_next_down_chain,1841.6,61820.6,43442100,3
4080784030,4080795210,upstream_next_down_chain,430.5,2537.7,43499450,2
4080784040,4080795210,upstream_next_down_chain,495.5,495.6,43499440,3
4080784050,4080788330,upstream_next_down_chain,313.3,71339.1,43498701,2
4080784100,4080778850,upstream_next_down_chain,798.5,4973.9,43486091,3
4080784190,4080784510,upstream_next_down_chain,984.5,984.5,43499429,3
4080784200,4080788330,upstream_next_down_chain,703.2,5868.7,43498601,3
4080784220,4080778850,upstream_next_down_chain,655.4,6263.2,43486081,4
4080784280,4080784510,upstream_next_down_chain,240.4,240.4,43499428,4
4080784310,4080792080,upstream_next_down_chain,254.4,2020.8,43488095,3
4080784460,4080792080,upstream_next_down_chain,468.3,468.5,43488094,4
4080784470,4080794110,upstream_next_down_chain,240.1,2652.0,43486087,4
4080784510,4080803170,upstream_next_down_chain,20.5,1245.2,43499427,3
4080784520,4080803170,upstream_next_down_chain,100.7,100.7,43499426,4
4080784550,4080781630,upstream_next_down_chain,444.2,444.2,43492106,3
4080784560,4080781630,upstream_next_down_chain,406.0,83560.0,43492107,2
4080784570,4080794110,upstream_next_down_chain,515.0,515.0,43486086,5
4080784980,4080791230,upstream_next_down_chain,885.7,1442.1,43442227,5
4080785100,4080783330,upstream_next_down_chain,33.0,260331.0,43481003,2
4080785120,4080791230,upstream_next_down_chain,442.9,442.9,43442226,6
4080785190,4080793550,upstream_next_down_chain,1284.5,1284.6,43496180,3
4080785210,4080783330,upstream_next_down_chain,163.6,163.7,43481002,3
4080785230,4080788820,upstream_next_down_chain,595.6,3338.7,43442245,5
4080785340,4080793550,upstream_next_down_chain,416.4,124544.5,43496190,2
4080785510,4080786340,upstream_next_down_chain,119.7,954.5,43495645,3
4080785580,4080788820,upstream_next_down_chain,594.2,594.2,43442244,6
4080785680,4080786340,upstream_next_down_chain,1037.7,1038.1,43495644,4
4080785900,4080785100,upstream_next_down_chain,3576.5,3576.5,43481004,3
4080786120,4080793670,upstream_next_down_chain,487.6,487.6,43495642,4
4080786140,4080785100,upstream_next_down_chain,77.7,256722.0,43481005,2
4080786340,4080793670,upstream_next_down_chain,72.1,2064.8,43495643,3
4080786900,4080794660,upstream_next_down_chain,161.4,4624.1,43486023,4
4080787050,4080787660,upstream_next_down_chain,1150.7,1150.7,43496534,3
4080787060,4080784560,upstream_next_down_chain,224.1,224.1,43492108,3
4080787070,4080784560,upstream_next_down_chain,422.2,82929.7,43492109,2
4080787090,4080794660,upstream_next_down_chain,1228.8,1228.8,43486022,5
4080787300,4080787660,upstream_next_down_chain,344.2,66515.7,43496535,2
4080787570,4080791050,upstream_next_down_chain,215.1,215.1,43496532,3
4080787660,4080791050,upstream_next_down_chain,16.3,67682.6,43496533,2
4080787980,4080787300,upstream_next_down_chain,308.9,65864.0,43496537,2
4080787990,4080787300,upstream_next_down_chain,307.6,307.6,43496536,3
4080788020,4080789820,upstream_next_down_chain,422.4,4228.5,43492321,3
4080788050,4080794230,upstream_next_down_chain,639.0,639.0,43442299,4
4080788060,4080794230,upstream_next_down_chain,765.9,765.9,43442298,5
4080788170,4080780550,upstream_next_down_chain,317.1,317.1,43496516,3
4080788180,4080789820,upstream_next_down_chain,99.9,69122.7,43492330,2
4080788190,4080781400,upstream_next_down_chain,253.6,253.6,43470086,3
4080788330,4080799940,upstream_next_down_chain,395.6,77603.3,43498509,2
4080788340,4080780550,upstream_next_down_chain,417.9,75057.6,43496517,2
4080788360,4080781400,upstream_next_down_chain,9.6,674.7,43470087,2
4080788410,4080799940,upstream_next_down_chain,364.3,364.3,43498508,3
4080788450,4080779690,upstream_next_down_chain,288.9,671655.1,43495301,1
4080788460,4080779690,upstream_next_down_chain,31.4,7100.6,43495201,2
4080788480,4080789980,upstream_next_down_chain,306.3,306.4,43504628,4
4080788580,4080796940,upstream_next_down_chain,585.3,585.5,43444040,4
4080788600,4080789980,upstream_next_down_chain,510.1,510.1,43504629,3
4080788650,4080790300,upstream_next_down_chain,490.4,62675.2,43496550,2
4080788770,4080790300,upstream_next_down_chain,1453.2,1453.3,43496540,3
4080788810,4080796940,upstream_next_down_chain,953.5,8084.8,43444051,3
4080788820,4080799120,upstream_next_down_chain,547.1,4480.0,43442243,5
4080788980,4080799120,upstream_next_down_chain,515.3,515.3,43442242,6
4080789040,4080788360,upstream_next_down_chain,387.8,387.8,43470088,3
4080789160,4080798490,upstream_next_down_chain,1543.3,183895.4,43499515,1
4080789180,4080788360,upstream_next_down_chain,277.1,277.2,43470089,2
4080789320,4080798490,upstream_next_down_chain,1537.1,1537.1,43499514,2
4080789350,4080786140,upstream_next_down_chain,2430.9,2430.9,43481006,3
4080789520,4080786140,upstream_next_down_chain,211.3,254213.6,43481007,2
4080789820,4080787070,upstream_next_down_chain,1303.0,74654.4,43492310,2
4080789960,4080787070,upstream_next_down_chain,980.6,7853.1,43492201,3
4080789980,4080794950,upstream_next_down_chain,585.4,1401.3,43504627,3
4080790140,4080788340,upstream_next_down_chain,962.2,73280.7,43496519,2
4080790200,4080794950,upstream_next_down_chain,950.0,950.2,43504626,4
4080790300,4080787980,upstream_next_down_chain,233.9,64362.4,43496539,2
4080790410,4080787980,upstream_next_down_chain,1193.0,1193.0,43496538,3
4080790420,4080788340,upstream_next_down_chain,1359.0,1359.1,43496518,3
4080790440,4080784220,upstream_next_down_chain,661.4,5181.7,43486083,4
4080790450,4080784220,upstream_next_down_chain,426.4,426.4,43486082,5
4080790670,4080788450,upstream_next_down_chain,1050.6,1051.0,43495302,2
4080790680,4080788460,upstream_next_down_chain,1176.2,1176.2,43495202,3
4080790690,4080788460,upstream_next_down_chain,470.5,5892.9,43495203,2
4080790930,4080788450,upstream_next_down_chain,616.7,670315.5,43495303,1
4080791050,4080790140,upstream_next_down_chain,264.5,68162.1,43496531,2
4080791060,4080788180,upstream_next_down_chain,836.5,836.6,43492340,3
4080791070,4080788180,upstream_next_down_chain,316.0,68186.3,43492350,2
4080791090,4080788810,upstream_next_down_chain,589.3,6801.3,43444053,3
4080791100,4080788810,upstream_next_down_chain,329.9,329.9,43444052,4
4080791190,4080790140,upstream_next_down_chain,394.1,4156.3,43496521,3
4080791230,4080792010,upstream_next_down_chain,251.5,2136.3,43442225,5
4080791250,4080781040,upstream_next_down_chain,1186.3,11468.3,43504630,2
4080791260,4080781040,upstream_next_down_chain,373.3,6817.5,43504621,3
4080791460,4080792010,upstream_next_down_chain,1434.3,1434.3,43442224,6
4080791810,4080783960,upstream_next_down_chain,301.8,14793.4,43444010,3
4080791820,4080783960,upstream_next_down_chain,1725.8,82708.3,43445000,2
4080792000,4080794940,upstream_next_down_chain,349.7,349.7,43442222,6
4080792010,4080794940,upstream_next_down_chain,238.5,3809.2,43442223,5
4080792070,4080806300,upstream_next_down_chain,563.9,563.9,43488092,4
4080792080,4080806300,upstream_next_down_chain,618.0,3107.3,43488093,3
4080792150,4080792160,upstream_next_down_chain,439.1,439.1,43444056,4
4080792160,4080791090,upstream_next_down_chain,12.5,5943.2,43444055,3
4080792480,4080792160,upstream_next_down_chain,309.4,5491.5,43444057,3
4080792490,4080791090,upstream_next_down_chain,268.8,268.8,43444054,4
4080793020,4080801680,upstream_next_down_chain,1578.5,3937.5,43492403,3
4080793190,4080801680,upstream_next_down_chain,570.6,570.7,43492402,4
4080793340,4080797690,upstream_next_down_chain,186.4,186.6,43498368,4
4080793350,4080797690,upstream_next_down_chain,286.7,286.7,43498369,3
4080793360,4080794310,upstream_next_down_chain,867.9,867.9,43495624,4
4080793370,4080794310,upstream_next_down_chain,527.8,1786.4,43495625,3
4080793550,4080796020,upstream_next_down_chain,470.4,126299.4,43496170,2
4080793560,4080799950,upstream_next_down_chain,821.7,19764.3,43495651,2
4080793670,4080799950,upstream_next_down_chain,513.2,3065.2,43495641,3
4080793830,4080796020,upstream_next_down_chain,428.1,3619.4,43496161,3
4080793870,4080789520,upstream_next_down_chain,369.5,369.5,43481008,3
4080793970,4080790440,upstream_next_down_chain,465.5,465.5,43486084,5
4080793990,4080789520,upstream_next_down_chain,74.5,253632.8,43481009,2
