source_id,source_file,source_row,station_id,scene_id,observed_at,longitude,latitude,variable_code,source_parameter,observed_value,clean_value,unit,source_unit,value_origin,conversion_rule,is_imputed,imputation_method,imputation_confidence,quality_flags,unit_valid,time_bucket,frequency,source_granularity,aggregation_method,n_obs,missing_flag,aggregation_coverage
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-02-21T16:00:00+00:00,TAIHU_CLIMATE,,1982-02-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-02-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-03-10T16:00:00+00:00,TAIHU_CLIMATE,,1982-03-10T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-03-10T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-03-14T16:00:00+00:00,TAIHU_CLIMATE,,1982-03-14T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-03-14T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-03-22T16:00:00+00:00,TAIHU_CLIMATE,,1982-03-22T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-03-22T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-03-29T16:00:00+00:00,TAIHU_CLIMATE,,1982-03-29T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-03-29T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-04-25T16:00:00+00:00,TAIHU_CLIMATE,,1982-04-25T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-04-25T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-04-28T16:00:00+00:00,TAIHU_CLIMATE,,1982-04-28T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-04-28T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-05-10T16:00:00+00:00,TAIHU_CLIMATE,,1982-05-10T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-05-10T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-05-17T16:00:00+00:00,TAIHU_CLIMATE,,1982-05-17T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-05-17T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-05-31T16:00:00+00:00,TAIHU_CLIMATE,,1982-05-31T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-05-31T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-06-06T16:00:00+00:00,TAIHU_CLIMATE,,1982-06-06T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-06-06T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-06-14T16:00:00+00:00,TAIHU_CLIMATE,,1982-06-14T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-06-14T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-06-21T16:00:00+00:00,TAIHU_CLIMATE,,1982-06-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-06-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-06-27T16:00:00+00:00,TAIHU_CLIMATE,,1982-06-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-06-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-07-03T16:00:00+00:00,TAIHU_CLIMATE,,1982-07-03T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-07-03T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-07-14T16:00:00+00:00,TAIHU_CLIMATE,,1982-07-14T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-07-14T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-07-27T16:00:00+00:00,TAIHU_CLIMATE,,1982-07-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-07-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-07-28T16:00:00+00:00,TAIHU_CLIMATE,,1982-07-28T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-07-28T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-01T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-01T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-01T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-02T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-02T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-02T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-05T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-05T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-05T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-09T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-09T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-09T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-18T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-18T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-18T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-22T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-22T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-22T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-23T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-27T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-08-30T16:00:00+00:00,TAIHU_CLIMATE,,1982-08-30T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-08-30T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-09-04T16:00:00+00:00,TAIHU_CLIMATE,,1982-09-04T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-09-04T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-09-06T16:00:00+00:00,TAIHU_CLIMATE,,1982-09-06T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-09-06T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-09-21T16:00:00+00:00,TAIHU_CLIMATE,,1982-09-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-09-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-10-01T16:00:00+00:00,TAIHU_CLIMATE,,1982-10-01T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-10-01T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-10-04T16:00:00+00:00,TAIHU_CLIMATE,,1982-10-04T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-10-04T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-10-14T16:00:00+00:00,TAIHU_CLIMATE,,1982-10-14T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-10-14T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-10-27T16:00:00+00:00,TAIHU_CLIMATE,,1982-10-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-10-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-11-02T16:00:00+00:00,TAIHU_CLIMATE,,1982-11-02T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-11-02T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-11-03T16:00:00+00:00,TAIHU_CLIMATE,,1982-11-03T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-11-03T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-11-22T16:00:00+00:00,TAIHU_CLIMATE,,1982-11-22T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-11-22T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-12-03T16:00:00+00:00,TAIHU_CLIMATE,,1982-12-03T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-12-03T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1982-12-30T16:00:00+00:00,TAIHU_CLIMATE,,1982-12-30T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1982-12-30T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-01-07T16:00:00+00:00,TAIHU_CLIMATE,,1983-01-07T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-01-07T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-01-14T16:00:00+00:00,TAIHU_CLIMATE,,1983-01-14T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-01-14T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-02-02T16:00:00+00:00,TAIHU_CLIMATE,,1983-02-02T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-02-02T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-02-23T16:00:00+00:00,TAIHU_CLIMATE,,1983-02-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-02-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-02-26T16:00:00+00:00,TAIHU_CLIMATE,,1983-02-26T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-02-26T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-03-11T16:00:00+00:00,TAIHU_CLIMATE,,1983-03-11T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-03-11T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-03-12T16:00:00+00:00,TAIHU_CLIMATE,,1983-03-12T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-03-12T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-03-18T16:00:00+00:00,TAIHU_CLIMATE,,1983-03-18T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-03-18T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-03-21T16:00:00+00:00,TAIHU_CLIMATE,,1983-03-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-03-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-03-29T16:00:00+00:00,TAIHU_CLIMATE,,1983-03-29T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-03-29T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-04-02T16:00:00+00:00,TAIHU_CLIMATE,,1983-04-02T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-04-02T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-04-18T16:00:00+00:00,TAIHU_CLIMATE,,1983-04-18T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-04-18T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-04-19T16:00:00+00:00,TAIHU_CLIMATE,,1983-04-19T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-04-19T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-05-08T16:00:00+00:00,TAIHU_CLIMATE,,1983-05-08T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-05-08T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-05-23T16:00:00+00:00,TAIHU_CLIMATE,,1983-05-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-05-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-05-27T16:00:00+00:00,TAIHU_CLIMATE,,1983-05-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-05-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-01T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-01T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-01T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-06T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-06T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-06T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-07T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-07T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-07T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-17T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-17T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-17T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-18T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-18T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-18T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-19T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-19T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-19T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-20T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-20T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-20T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-21T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-06-27T16:00:00+00:00,TAIHU_CLIMATE,,1983-06-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-06-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-07-05T16:00:00+00:00,TAIHU_CLIMATE,,1983-07-05T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-07-05T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-07-07T16:00:00+00:00,TAIHU_CLIMATE,,1983-07-07T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-07-07T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-07-14T16:00:00+00:00,TAIHU_CLIMATE,,1983-07-14T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-07-14T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-08-08T16:00:00+00:00,TAIHU_CLIMATE,,1983-08-08T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-08-08T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-08-09T16:00:00+00:00,TAIHU_CLIMATE,,1983-08-09T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-08-09T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-08-15T16:00:00+00:00,TAIHU_CLIMATE,,1983-08-15T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-08-15T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-08-21T16:00:00+00:00,TAIHU_CLIMATE,,1983-08-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-08-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-08-23T16:00:00+00:00,TAIHU_CLIMATE,,1983-08-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-08-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-09-08T16:00:00+00:00,TAIHU_CLIMATE,,1983-09-08T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-09-08T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-09-15T16:00:00+00:00,TAIHU_CLIMATE,,1983-09-15T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-09-15T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-09-16T16:00:00+00:00,TAIHU_CLIMATE,,1983-09-16T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-09-16T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1983-09-19T16:00:00+00:00,TAIHU_CLIMATE,,1983-09-19T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1983-09-19T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
