grid_id,experimental_zone_id,centroid_x_m,centroid_y_m,water_area_m2
TH_G_223_3461,EXP_ZONE_06,223500.00000000012,3461499.9999999995,1000000.0000018335
TH_G_223_3462,EXP_ZONE_06,223499.99999999956,3462500.0,1000000.0000007858
TH_G_223_3463,EXP_ZONE_06,223499.99999999985,3463499.999999999,1000000.0000000291
TH_G_224_3424,EXP_ZONE_05,224500.00000000006,3424500.0,1000000.0000008149
TH_G_224_3425,EXP_ZONE_05,224500.00000000006,3425499.9999999995,1000000.0000013097
TH_G_224_3426,EXP_ZONE_05,224500.0000000005,3426500.0,1000000.0000008149
TH_G_224_3427,EXP_ZONE_05,224500.00000000012,3427499.9999999995,999999.999999447
TH_G_224_3428,EXP_ZONE_05,224499.99999999997,3428499.999999999,1000000.0000020664
TH_G_224_3429,EXP_ZONE_05,224500.00000000055,3429499.9999999995,1000000.0000014552
TH_G_224_3430,EXP_ZONE_05,224500.00000000012,3430500.0000000005,999999.9999996508
TH_G_224_3431,EXP_ZONE_05,224500.00000000023,3431499.9999999995,1000000.0000018335
TH_G_224_3432,EXP_ZONE_05,224500.00000000047,3432499.999999999,999999.9999997381
TH_G_224_3433,EXP_ZONE_05,224499.99999999988,3433499.9999999995,999999.9999980209
TH_G_224_3434,EXP_ZONE_05,224499.99999999997,3434499.9999999995,1000000.0000015134
TH_G_224_3435,EXP_ZONE_05,224499.99999999994,3435500.0000000005,1000000.000002241
TH_G_224_3436,EXP_ZONE_05,224499.9999999997,3436500.0,999999.9999986321
TH_G_224_3437,EXP_ZONE_05,224500.00000000006,3437500.0,1000000.0000010186
TH_G_224_3438,EXP_ZONE_05,224500.0000000002,3438499.9999999995,1000000.0000005239
TH_G_224_3439,EXP_ZONE_05,224499.99999999997,3439499.9999999995,999999.9999985157
TH_G_224_3440,EXP_ZONE_05,224499.99999999962,3440499.9999999995,1000000.0
TH_G_224_3441,EXP_ZONE_05,224499.99999999965,3441500.0,999999.999999709
TH_G_224_3442,EXP_ZONE_05,224499.99999999977,3442500.0000000005,999999.9999997672
TH_G_224_3443,EXP_ZONE_05,224500.00000000023,3443499.9999999995,1000000.0000003201
TH_G_224_3444,EXP_ZONE_06,224500.0000000009,3444500.0,1000000.0000001455
TH_G_224_3445,EXP_ZONE_06,224500.0000000003,3445500.0,999999.9999998254
TH_G_224_3446,EXP_ZONE_06,224500.00000000012,3446500.0,1000000.0000000582
TH_G_224_3447,EXP_ZONE_06,224500.00000000012,3447500.0,1000000.0000000582
TH_G_224_3448,EXP_ZONE_06,224500.0000000002,3448500.0,999999.9999979627
TH_G_224_3449,EXP_ZONE_06,224500.00000000044,3449500.0,999999.999999156
TH_G_224_3450,EXP_ZONE_06,224500.00000000035,3450500.0,999999.9999989523
TH_G_224_3451,EXP_ZONE_06,224499.99999999985,3451500.0,999999.9999986612
TH_G_224_3452,EXP_ZONE_06,224499.99999999997,3452499.999999999,999999.999999447
TH_G_224_3453,EXP_ZONE_06,224499.99999999994,3453499.9999999995,999999.9999997672
TH_G_224_3454,EXP_ZONE_06,224500.00000000012,3454500.0,999999.9999989523
TH_G_224_3455,EXP_ZONE_06,224499.99999999997,3455500.0,1000000.0000000582
TH_G_224_3456,EXP_ZONE_06,224499.99999999965,3456500.0,999999.9999994179
TH_G_224_3457,EXP_ZONE_06,224500.00000000003,3457499.9999999995,1000000.0000010768
TH_G_224_3458,EXP_ZONE_06,224499.99999999968,3458500.0,1000000.0000002619
TH_G_224_3459,EXP_ZONE_06,224499.99999999968,3459500.0,999999.9999997963
TH_G_224_3460,EXP_ZONE_06,224500.00000000035,3460499.9999999995,999999.9999993597
TH_G_224_3461,EXP_ZONE_06,224500.0000000003,3461500.0,1000000.0000002037
TH_G_224_3462,EXP_ZONE_06,224499.99999999988,3462500.0,999999.9999984866
TH_G_224_3463,EXP_ZONE_06,224499.9999999996,3463499.999999999,999999.9999990687
TH_G_225_3424,EXP_ZONE_05,225500.00000000023,3424500.0,999999.9999981665
TH_G_225_3425,EXP_ZONE_05,225500.00000000015,3425499.999999999,999999.9999984284
TH_G_225_3426,EXP_ZONE_05,225500.0000000005,3426499.9999999995,1000000.0000001746
TH_G_225_3427,EXP_ZONE_05,225500.00000000073,3427499.9999999995,999999.9999997381
TH_G_225_3428,EXP_ZONE_05,225500.00000000038,3428500.0,999999.9999996217
TH_G_225_3429,EXP_ZONE_05,225500.00000000032,3429500.0,1000000.0000011933
TH_G_225_3430,EXP_ZONE_05,225500.00000000047,3430500.0,999999.9999981083
TH_G_225_3431,EXP_ZONE_05,225500.00000000108,3431500.0,1000000.000000844
TH_G_225_3432,EXP_ZONE_05,225500.00000000035,3432500.0,1000000.0000010477
TH_G_225_3433,EXP_ZONE_05,225500.00000000032,3433500.0000000005,1000000.0000011642
TH_G_225_3434,EXP_ZONE_05,225500.0000000006,3434500.0,999999.9999998545
TH_G_225_3435,EXP_ZONE_05,225500.00000000038,3435500.0000000005,1000000.0000012806
TH_G_225_3436,EXP_ZONE_05,225500.00000000044,3436500.0000000005,999999.9999990978
TH_G_225_3437,EXP_ZONE_05,225500.0000000001,3437499.999999999,999999.9999996799
TH_G_225_3438,EXP_ZONE_05,225499.99999999956,3438500.0,999999.9999997672
TH_G_225_3439,EXP_ZONE_05,225499.99999999953,3439499.9999999995,999999.9999990105
TH_G_225_3440,EXP_ZONE_05,225499.9999999995,3440499.9999999995,1000000.0000013679
TH_G_225_3441,EXP_ZONE_05,225499.9999999997,3441500.0000000005,1000000.0000007276
TH_G_225_3442,EXP_ZONE_05,225500.00000000003,3442499.999999999,999999.9999991851
TH_G_225_3443,EXP_ZONE_05,225500.00000000047,3443499.9999999995,999999.9999998254
TH_G_225_3444,EXP_ZONE_06,225500.00000000087,3444500.0,1000000.0000003783
TH_G_225_3445,EXP_ZONE_06,225500.0000000004,3445500.0,999999.9999998254
TH_G_225_3446,EXP_ZONE_06,225500.00000000017,3446500.0,1000000.0000001455
TH_G_225_3447,EXP_ZONE_06,225499.9999999998,3447500.0000000005,1000000.0000001455
TH_G_225_3448,EXP_ZONE_06,225499.9999999995,3448499.9999999995,1000000.0000009895
TH_G_225_3449,EXP_ZONE_06,225500.00000000032,3449500.0,1000000.0000007276
TH_G_225_3450,EXP_ZONE_06,225500.00000000035,3450500.0,1000000.0000011933
TH_G_225_3451,EXP_ZONE_06,225499.99999999994,3451500.0000000005,1000000.0000001746
TH_G_225_3452,EXP_ZONE_06,225500.00000000006,3452499.9999999995,1000000.0000002037
TH_G_225_3453,EXP_ZONE_06,225499.99999999968,3453500.0,1000000.0000002619
TH_G_225_3454,EXP_ZONE_06,225500.00000000003,3454499.999999999,1000000.0000007567
TH_G_225_3455,EXP_ZONE_06,225499.99999999953,3455500.0,1000000.0000006694
TH_G_225_3456,EXP_ZONE_06,225499.9999999996,3456500.0,999999.9999992142
TH_G_225_3457,EXP_ZONE_06,225500.00000000012,3457500.0000000005,999999.9999994761
TH_G_225_3458,EXP_ZONE_06,225499.99999999983,3458499.9999999995,1000000.0000003201
TH_G_225_3459,EXP_ZONE_06,225499.99999999994,3459500.0000000005,1000000.0000007858
TH_G_225_3460,EXP_ZONE_06,225500.0000000002,3460500.0000000005,999999.9999993888
TH_G_225_3461,EXP_ZONE_06,225500.0000000002,3461500.0,1000000.0000004657
TH_G_225_3462,EXP_ZONE_06,225500.00000000032,3462499.999999999,1000000.000001688
TH_G_225_3463,EXP_ZONE_06,225500.00000000003,3463499.9999999995,1000000.0000012515
TH_G_226_3424,EXP_ZONE_05,226499.99999999965,3424500.0000000005,1000000.0000004075
TH_G_226_3425,EXP_ZONE_05,226500.00000000015,3425500.0,1000000.0000009022
TH_G_226_3426,EXP_ZONE_05,226500.00000000073,3426500.0000000005,999999.9999997963
TH_G_226_3427,EXP_ZONE_05,226500.00000000064,3427500.0,1000000.0000006985
TH_G_226_3428,EXP_ZONE_05,226500.00000000023,3428499.9999999995,999999.9999996508
TH_G_226_3429,EXP_ZONE_05,226499.99999999985,3429499.999999999,999999.9999990978
TH_G_226_3430,EXP_ZONE_05,226500.00000000017,3430499.9999999986,999999.9999985157
TH_G_226_3431,EXP_ZONE_05,226500.0,3431499.9999999995,1000000.0000000582
TH_G_226_3432,EXP_ZONE_05,226500.0000000004,3432500.0,999999.9999988358
TH_G_226_3433,EXP_ZONE_05,226500.00000000047,3433499.9999999995,999999.999998603
TH_G_226_3434,EXP_ZONE_05,226500.00000000084,3434499.9999999995,999999.9999991851
TH_G_226_3435,EXP_ZONE_05,226500.00000000058,3435500.0,1000000.0000011642
TH_G_226_3436,EXP_ZONE_05,226500.00000000003,3436499.9999999995,999999.999998312
TH_G_226_3437,EXP_ZONE_05,226500.0,3437500.0,1000000.0000009604
TH_G_226_3438,EXP_ZONE_05,226499.9999999994,3438500.0,1000000.0000003492
TH_G_226_3439,EXP_ZONE_05,226499.99999999974,3439499.9999999995,999999.999999447
TH_G_226_3440,EXP_ZONE_05,226499.99999999942,3440499.9999999995,1000000.0000013388
TH_G_226_3441,EXP_ZONE_05,226499.99999999977,3441500.0000000005,1000000.0000000582
TH_G_226_3442,EXP_ZONE_05,226500.0,3442500.0,999999.9999986321
TH_G_226_3443,EXP_ZONE_05,226500.00000000023,3443499.9999999995,1000000.0000003201
TH_G_226_3444,EXP_ZONE_06,226500.00000000052,3444500.0,999999.9999994761
TH_G_226_3445,EXP_ZONE_06,226499.9999999999,3445500.0,999999.9999975553
TH_G_226_3446,EXP_ZONE_06,226499.99999999953,3446500.0,1000000.0000004075
TH_G_226_3447,EXP_ZONE_06,226499.99999999985,3447500.0,999999.9999996799
TH_G_226_3448,EXP_ZONE_06,226500.00000000026,3448500.0,999999.9999989232
TH_G_226_3449,EXP_ZONE_06,226500.00000000038,3449500.0,1000000.0000014552
TH_G_226_3450,EXP_ZONE_06,226500.00000000015,3450500.000000001,999999.9999993306
TH_G_226_3451,EXP_ZONE_06,226500.00000000026,3451500.0000000005,999999.99999805
TH_G_226_3452,EXP_ZONE_06,226500.00000000026,3452500.0,1000000.0000015425
TH_G_226_3453,EXP_ZONE_06,226499.9999999999,3453499.999999999,999999.999999156
TH_G_226_3454,EXP_ZONE_06,226499.99999999968,3454499.9999999995,999999.9999984284
TH_G_226_3455,EXP_ZONE_06,226499.99999999936,3455500.0000000005,999999.9999997381
TH_G_226_3456,EXP_ZONE_06,226499.99999999985,3456500.0,1000000.000001688
TH_G_226_3457,EXP_ZONE_06,226500.00000000003,3457499.9999999995,1000000.0000005239
TH_G_226_3458,EXP_ZONE_06,226500.00000000058,3458500.0,1000000.0000008731
TH_G_226_3459,EXP_ZONE_06,226500.00000000073,3459500.0,1000000.0000006694
TH_G_226_3460,EXP_ZONE_06,226500.00000000058,3460500.0,1000000.0000004657
TH_G_226_3461,EXP_ZONE_06,226500.00000000035,3461499.999999999,999999.9999991269
TH_G_226_3462,EXP_ZONE_06,226500.0000000004,3462500.0,999999.9999994179
TH_G_226_3463,EXP_ZONE_06,226500.00000000047,3463500.0,999999.9999990105
TH_G_227_3424,EXP_ZONE_05,227500.0000000002,3424500.0000000005,1000000.0000005239
TH_G_227_3425,EXP_ZONE_05,227500.00000000015,3425499.9999999995,999999.9999995925
TH_G_227_3426,EXP_ZONE_05,227500.0000000002,3426500.0,999999.999998603
TH_G_227_3427,EXP_ZONE_05,227500.00000000073,3427500.0,999999.9999991851
TH_G_227_3428,EXP_ZONE_05,227500.00000000015,3428500.0,999999.9999996217
TH_G_227_3429,EXP_ZONE_05,227499.99999999968,3429499.999999999,1000000.0000004657
TH_G_227_3430,EXP_ZONE_05,227499.99999999953,3430500.0,1000000.0000006694
TH_G_227_3431,EXP_ZONE_05,227499.99999999997,3431499.9999999995,999999.9999998836
TH_G_227_3432,EXP_ZONE_05,227499.99999999977,3432500.0,1000000.0000006112
TH_G_227_3433,EXP_ZONE_05,227499.99999999988,3433499.9999999995,999999.9999995052
TH_G_227_3434,EXP_ZONE_05,227500.00000000032,3434499.9999999995,999999.9999992142
TH_G_227_3435,EXP_ZONE_05,227500.0,3435500.0,999999.9999987776
TH_G_227_3436,EXP_ZONE_05,227499.99999999985,3436500.0,999999.9999995343
TH_G_227_3437,EXP_ZONE_05,227499.99999999945,3437499.999999999,1000000.0000005821
TH_G_227_3438,EXP_ZONE_05,227499.99999999983,3438500.0000000005,999999.9999986321
TH_G_227_3439,EXP_ZONE_05,227499.99999999933,3439499.9999999995,999999.999999709
TH_G_227_3440,EXP_ZONE_05,227499.99999999936,3440500.0000000005,1000000.0000000582
TH_G_227_3441,EXP_ZONE_05,227499.99999999983,3441500.0000000005,1000000.0000000582
TH_G_227_3442,EXP_ZONE_05,227500.0000000001,3442500.0,1000000.0000003201
TH_G_227_3443,EXP_ZONE_05,227500.00000000015,3443499.9999999995,1000000.0000001164
TH_G_227_3444,EXP_ZONE_06,227499.99999999988,3444500.0000000005,1000000.0000007567
TH_G_227_3445,EXP_ZONE_06,227499.99999999977,3445500.0,999999.9999995925
TH_G_227_3446,EXP_ZONE_06,227499.99999999997,3446499.9999999995,1000000.0000018044
TH_G_227_3447,EXP_ZONE_06,227499.99999999936,3447500.0,1000000.000000291
TH_G_227_3448,EXP_ZONE_06,227500.0000000004,3448500.0,999999.9999984866
TH_G_227_3449,EXP_ZONE_06,227500.00000000032,3449499.9999999995,1000000.0000003201
TH_G_227_3450,EXP_ZONE_06,227499.99999999945,3450500.0000000005,1000000.0000008731
TH_G_227_3451,EXP_ZONE_06,227499.99999999985,3451500.0000000005,999999.9999983702
TH_G_227_3452,EXP_ZONE_06,227500.00000000044,3452499.9999999995,999999.9999995634
TH_G_227_3453,EXP_ZONE_06,227500.0000000003,3453500.0000000005,1000000.0000014843
TH_G_227_3454,EXP_ZONE_06,227499.9999999995,3454499.9999999995,1000000.0000002619
TH_G_227_3455,EXP_ZONE_06,227499.99999999924,3455499.9999999995,999999.9999999418
TH_G_227_3456,EXP_ZONE_06,227499.99999999956,3456500.0,1000000.0000004657
TH_G_227_3457,EXP_ZONE_06,227500.00000000038,3457500.0000000005,999999.9999980791
TH_G_227_3458,EXP_ZONE_06,227500.00000000093,3458500.0,1000000.0000004948
TH_G_227_3459,EXP_ZONE_06,227500.0000000005,3459499.9999999995,999999.999998865
TH_G_227_3460,EXP_ZONE_06,227500.0000000005,3460500.0,999999.9999987776
TH_G_227_3461,EXP_ZONE_06,227500.0000000002,3461500.0,999999.9999995634
TH_G_227_3462,EXP_ZONE_06,227499.9999999995,3462499.9999999995,1000000.0000015425
TH_G_227_3463,EXP_ZONE_06,227500.00000000047,3463500.0,999999.999998894
TH_G_228_3424,EXP_ZONE_05,228500.00000000044,3424499.9999999995,999999.999999156
TH_G_228_3425,EXP_ZONE_05,228500.00000000003,3425499.9999999995,1000000.0000001746
TH_G_228_3426,EXP_ZONE_05,228499.9999999996,3426499.999999999,1000000.000000553
TH_G_228_3427,EXP_ZONE_05,228500.0000000004,3427500.0,1000000.0000001455
TH_G_228_3428,EXP_ZONE_05,228500.00000000035,3428500.0,999999.9999999418
TH_G_228_3429,EXP_ZONE_05,228499.99999999965,3429500.0,1000000.0000004948
TH_G_228_3430,EXP_ZONE_05,228499.9999999996,3430500.0,999999.9999985448
TH_G_228_3431,EXP_ZONE_05,228499.99999999983,3431499.9999999995,1000000.0000000873
TH_G_228_3432,EXP_ZONE_05,228500.0000000001,3432500.0,1000000.0000009313
TH_G_228_3433,EXP_ZONE_05,228500.00000000023,3433500.0,1000000.0000003201
TH_G_228_3434,EXP_ZONE_05,228499.99999999988,3434500.0,1000000.0000007858
TH_G_228_3435,EXP_ZONE_05,228499.99999999977,3435499.999999999,999999.9999990687
TH_G_228_3436,EXP_ZONE_05,228499.9999999998,3436499.9999999995,1000000.0000014552
TH_G_228_3437,EXP_ZONE_05,228500.0,3437500.0,1000000.0000016589
TH_G_228_3438,EXP_ZONE_05,228499.99999999985,3438499.9999999995,1000000.000000553
TH_G_228_3439,EXP_ZONE_05,228499.9999999992,3439499.9999999995,999999.9999992142
TH_G_228_3440,EXP_ZONE_05,228499.9999999996,3440500.0,1000000.0000022701
TH_G_228_3441,EXP_ZONE_05,228500.00000000015,3441499.9999999995,999999.9999998545
TH_G_228_3442,EXP_ZONE_05,228500.00000000035,3442499.9999999995,999999.9999993306
TH_G_228_3443,EXP_ZONE_05,228500.0,3443499.9999999986,999999.9999990396
TH_G_228_3444,EXP_ZONE_06,228499.99999999956,3444500.0,1000000.0000004657
TH_G_228_3445,EXP_ZONE_06,228499.99999999962,3445500.0,999999.9999982829
TH_G_228_3446,EXP_ZONE_06,228500.00000000017,3446500.0000000005,1000000.0000002037
TH_G_228_3447,EXP_ZONE_06,228499.99999999977,3447500.0,1000000.0000002328
TH_G_228_3448,EXP_ZONE_06,228499.99999999983,3448500.0,999999.9999996799
TH_G_228_3449,EXP_ZONE_06,228499.99999999997,3449500.0,999999.9999997672
TH_G_228_3450,EXP_ZONE_06,228499.9999999997,3450500.0,1000000.0000014843
TH_G_228_3451,EXP_ZONE_06,228499.99999999988,3451500.0,999999.9999991269
TH_G_228_3452,EXP_ZONE_06,228499.99999999977,3452500.0,999999.9999984866
TH_G_228_3453,EXP_ZONE_06,228500.00000000012,3453499.999999999,999999.9999996508
TH_G_228_3454,EXP_ZONE_06,228500.00000000026,3454499.9999999995,999999.9999999127
TH_G_228_3455,EXP_ZONE_06,228499.99999999968,3455500.0,1000000.0000020664
TH_G_228_3456,EXP_ZONE_06,228499.99999999962,3456500.0,1000000.0000016007
TH_G_228_3457,EXP_ZONE_06,228500.00000000035,3457499.9999999995,999999.9999996217
TH_G_228_3458,EXP_ZONE_06,228500.00000000015,3458499.9999999995,999999.9999982829
TH_G_228_3459,EXP_ZONE_06,228499.9999999999,3459500.0000000005,1000000.000000291
TH_G_228_3460,EXP_ZONE_06,228499.9999999998,3460499.9999999995,1000000.0000000291
TH_G_228_3461,EXP_ZONE_06,228500.0000000002,3461500.0000000005,999999.9999998254
TH_G_228_3462,EXP_ZONE_06,228499.99999999974,3462500.0,999999.9999995925
TH_G_228_3463,EXP_ZONE_06,228500.00000000012,3463500.0000000005,999999.9999996217
TH_G_229_3424,EXP_ZONE_05,229500.00000000044,3424500.0,999999.9999998836
TH_G_229_3425,EXP_ZONE_05,229500.0000000003,3425499.9999999995,999999.999999447
TH_G_229_3426,EXP_ZONE_05,229499.99999999962,3426499.999999999,999999.9999996508
TH_G_229_3427,EXP_ZONE_05,229500.00000000015,3427499.9999999995,1000000.0000001164
TH_G_229_3428,EXP_ZONE_05,229499.99999999997,3428499.9999999995,1000000.0000001455
TH_G_229_3429,EXP_ZONE_05,229500.0,3429500.0,1000000.0000008149
TH_G_229_3430,EXP_ZONE_05,229500.0000000002,3430500.0,999999.9999997381
TH_G_229_3431,EXP_ZONE_05,229499.9999999998,3431499.999999999,1000000.000001397
TH_G_229_3432,EXP_ZONE_05,229499.9999999998,3432499.9999999995,999999.9999990978
TH_G_229_3433,EXP_ZONE_05,229499.9999999998,3433499.9999999995,999999.999998603
TH_G_229_3434,EXP_ZONE_05,229499.9999999999,3434499.9999999995,999999.9999989232
TH_G_229_3435,EXP_ZONE_05,229499.99999999956,3435500.0,999999.999999447
TH_G_229_3436,EXP_ZONE_05,229499.99999999956,3436500.0,999999.9999994179
TH_G_229_3437,EXP_ZONE_05,229500.0000000005,3437499.9999999995,999999.9999986321
TH_G_229_3438,EXP_ZONE_05,229499.9999999999,3438499.9999999995,999999.9999999418
TH_G_229_3439,EXP_ZONE_05,229499.99999999965,3439499.9999999995,999999.9999995343
TH_G_229_3440,EXP_ZONE_05,229500.0000000004,3440499.9999999986,1000000.0000017171
TH_G_229_3441,EXP_ZONE_05,229500.00000000047,3441499.9999999995,1000000.0000003201
TH_G_229_3442,EXP_ZONE_05,229500.00000000017,3442500.0000000005,1000000.0000003492
TH_G_229_3443,EXP_ZONE_05,229499.9999999999,3443499.9999999995,999999.999999709
TH_G_229_3444,EXP_ZONE_06,229499.99999999913,3444500.0,1000000.0000002619
TH_G_229_3445,EXP_ZONE_06,229499.9999999994,3445500.0,1000000.0
TH_G_229_3446,EXP_ZONE_06,229500.00000000044,3446499.999999999,1000000.0000016007
TH_G_229_3447,EXP_ZONE_06,229500.00000000047,3447500.0,1000000.0000009313
TH_G_229_3448,EXP_ZONE_06,229499.99999999997,3448500.0,999999.9999998545
TH_G_229_3449,EXP_ZONE_06,229499.99999999965,3449499.9999999995,999999.9999989523
TH_G_229_3450,EXP_ZONE_06,229499.99999999988,3450499.9999999995,1000000.0000012224
TH_G_229_3451,EXP_ZONE_06,229499.99999999965,3451500.0,999999.9999989814
TH_G_229_3452,EXP_ZONE_06,229499.99999999919,3452499.999999999,999999.9999995052
TH_G_229_3453,EXP_ZONE_06,229499.99999999985,3453499.999999999,1000000.0000010186
TH_G_229_3454,EXP_ZONE_06,229500.00000000003,3454499.9999999995,999999.9999994761
TH_G_229_3455,EXP_ZONE_06,229500.0000000001,3455500.0000000005,999999.9999995925
TH_G_229_3456,EXP_ZONE_06,229500.0000000006,3456500.0,1000000.0000005821
TH_G_229_3457,EXP_ZONE_06,229500.00000000026,3457500.0000000005,1000000.0000001455
TH_G_229_3458,EXP_ZONE_06,229499.99999999974,3458499.9999999995,999999.9999993597
TH_G_229_3459,EXP_ZONE_06,229499.9999999998,3459500.0,1000000.0000006403
TH_G_229_3460,EXP_ZONE_06,229499.99999999994,3460499.999999999,999999.9999996217
TH_G_229_3461,EXP_ZONE_06,229499.9999999998,3461500.0,1000000.0000002328
TH_G_229_3462,EXP_ZONE_06,229499.99999999983,3462500.0,1000000.0000003492
TH_G_229_3463,EXP_ZONE_06,229499.99999999983,3463499.9999999995,1000000.0000000582
TH_G_230_3424,EXP_ZONE_05,230500.00000000047,3424500.0,999999.9999993015
TH_G_230_3425,EXP_ZONE_05,230499.99999999997,3425499.999999999,999999.9999984866
TH_G_230_3426,EXP_ZONE_05,230499.99999999933,3426499.999999998,999999.9999996217
TH_G_230_3427,EXP_ZONE_05,230499.99999999977,3427499.9999999986,1000000.0000002037
TH_G_230_3428,EXP_ZONE_05,230499.99999999977,3428500.0000000005,999999.9999995343
TH_G_230_3429,EXP_ZONE_05,230500.00000000017,3429500.0,1000000.0000009313
TH_G_230_3430,EXP_ZONE_05,230500.00000000038,3430500.0,999999.999998603
TH_G_230_3431,EXP_ZONE_05,230500.00000000003,3431500.0,1000000.0000009022
TH_G_230_3432,EXP_ZONE_05,230499.9999999997,3432500.0,1000000.0000006403
TH_G_230_3433,EXP_ZONE_05,230499.9999999993,3433500.0,999999.9999990978
TH_G_230_3434,EXP_ZONE_05,230499.99999999953,3434499.9999999995,1000000.0000001746
TH_G_230_3435,EXP_ZONE_05,230499.99999999956,3435500.0000000005,1000000.0000016298
TH_G_230_3436,EXP_ZONE_05,230499.99999999988,3436499.9999999995,1000000.0000007567
TH_G_230_3437,EXP_ZONE_05,230500.00000000035,3437499.9999999995,1000000.0000001164
TH_G_230_3438,EXP_ZONE_05,230499.99999999983,3438499.9999999995,1000000.0000006112
TH_G_230_3439,EXP_ZONE_05,230499.99999999974,3439499.999999999,999999.9999991269
TH_G_230_3440,EXP_ZONE_05,230500.00000000044,3440499.999999999,999999.9999996217
TH_G_230_3441,EXP_ZONE_05,230500.0,3441500.0000000005,1000000.0000000873
TH_G_230_3442,EXP_ZONE_05,230499.99999999968,3442499.9999999995,999999.999998865
TH_G_230_3443,EXP_ZONE_06,230500.00000000017,3443500.0000000005,1000000.0000002619
TH_G_230_3444,EXP_ZONE_06,230499.99999999974,3444500.0,1000000.0000010477
TH_G_230_3445,EXP_ZONE_06,230500.00000000006,3445499.9999999986,999999.9999998836
TH_G_230_3446,EXP_ZONE_06,230500.00000000084,3446499.9999999995,1000000.000001135
TH_G_230_3447,EXP_ZONE_06,230500.00000000076,3447500.0000000005,999999.9999994179
TH_G_230_3448,EXP_ZONE_06,230500.00000000064,3448499.9999999995,1000000.0000006112
TH_G_230_3449,EXP_ZONE_06,230499.99999999997,3449499.9999999995,1000000.0000009604
TH_G_230_3450,EXP_ZONE_06,230499.99999999936,3450499.9999999995,1000000.000000291
TH_G_230_3451,EXP_ZONE_06,230499.99999999956,3451499.9999999995,999999.999998865
TH_G_230_3452,EXP_ZONE_06,230499.99999999936,3452500.0,1000000.0000003492
TH_G_230_3453,EXP_ZONE_06,230499.99999999956,3453500.0,999999.9999996799
TH_G_230_3454,EXP_ZONE_06,230499.9999999997,3454500.0,1000000.0000003783
TH_G_230_3455,EXP_ZONE_06,230500.0000000005,3455500.0000000005,1000000.0000008149
TH_G_230_3456,EXP_ZONE_06,230500.00000000081,3456499.9999999995,999999.9999997381
TH_G_230_3457,EXP_ZONE_06,230500.00000000023,3457499.9999999995,999999.9999993306
TH_G_230_3458,EXP_ZONE_06,230499.99999999956,3458500.0000000005,1000000.0000008149
TH_G_230_3459,EXP_ZONE_06,230499.99999999965,3459499.9999999995,999999.9999993306
TH_G_230_3460,EXP_ZONE_06,230499.9999999999,3460500.0,999999.9999987776
TH_G_230_3461,EXP_ZONE_06,230499.99999999956,3461499.9999999995,1000000.0000008149
TH_G_230_3462,EXP_ZONE_06,230500.0,3462500.0,999999.9999992724
TH_G_230_3463,EXP_ZONE_06,230500.00000000032,3463499.9999999995,1000000.0000005239
TH_G_231_3424,EXP_ZONE_05,231500.00000000012,3424500.0,999999.9999990105
TH_G_231_3425,EXP_ZONE_05,231499.9999999993,3425499.9999999995,999999.9999999418
TH_G_231_3426,EXP_ZONE_05,231499.99999999942,3426500.0,1000000.0000001455
TH_G_231_3427,EXP_ZONE_05,231499.9999999992,3427499.9999999995,999999.9999995925
TH_G_231_3428,EXP_ZONE_05,231499.9999999997,3428499.9999999995,1000000.0000000582
TH_G_231_3429,EXP_ZONE_05,231500.0000000001,3429499.9999999995,1000000.0000001455
TH_G_231_3430,EXP_ZONE_05,231499.9999999996,3430499.9999999995,999999.9999982538
TH_G_231_3431,EXP_ZONE_05,231499.99999999977,3431499.9999999995,1000000.0000007276
TH_G_231_3432,EXP_ZONE_05,231499.99999999965,3432500.000000001,1000000.0000000873
TH_G_231_3433,EXP_ZONE_05,231499.99999999977,3433500.0,999999.9999987485
TH_G_231_3434,EXP_ZONE_05,231499.99999999985,3434499.9999999995,1000000.0000006403
TH_G_231_3435,EXP_ZONE_05,231500.0000000002,3435500.0,1000000.0000018626
TH_G_231_3436,EXP_ZONE_05,231500.00000000044,3436499.9999999995,999999.9999986612
TH_G_231_3437,EXP_ZONE_05,231500.00000000032,3437500.0000000005,999999.999999156
TH_G_231_3438,EXP_ZONE_05,231499.9999999997,3438500.0,1000000.0000008149
TH_G_231_3439,EXP_ZONE_05,231499.99999999974,3439500.0,999999.9999992724
TH_G_231_3440,EXP_ZONE_05,231499.99999999942,3440500.0000000005,999999.9999986321
TH_G_231_3441,EXP_ZONE_05,231499.9999999997,3441500.0000000005,1000000.0000012806
TH_G_231_3442,EXP_ZONE_05,231500.0000000002,3442500.0000000005,1000000.0000003492
TH_G_231_3443,EXP_ZONE_05,231500.00000000026,3443499.999999999,1000000.0000005239
TH_G_231_3444,EXP_ZONE_06,231500.00000000032,3444500.0000000005,999999.9999994179
TH_G_231_3445,EXP_ZONE_06,231499.99999999997,3445499.999999999,999999.999998865
TH_G_231_3446,EXP_ZONE_06,231499.99999999997,3446500.0,999999.9999994179
TH_G_231_3447,EXP_ZONE_06,231500.00000000032,3447500.0,999999.9999984575
TH_G_231_3448,EXP_ZONE_06,231500.0000000003,3448499.9999999995,999999.9999984284
TH_G_231_3449,EXP_ZONE_06,231500.0,3449500.0000000005,999999.9999998836
TH_G_231_3450,EXP_ZONE_06,231499.99999999956,3450500.0000000005,999999.9999999709
